id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url,image,date_dernier_scan,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
1260,SeLoger,630.0,14.0,45.0,Colocation,"1 pièce - 2 chambre - Colocation , s, 14 m², étage",59000,Lille,50.636907770333494,3.0328841947932013,https://www.seloger.com/annonce/location/hauts-de-france/nord-59/lille-59000/263N1BAUV33W,,2026-08-12,Lille / Non localisé,Studio/T1,,0,554994.0,0,554237.0,0,556330.0,0,555764.0,0,554227.0,0,553411.0,0,556846.0,0,,0,,0,555181.0,0,553919.0,0,553703.0,0,,0,555613.0,0,556085.0,0,556182.0,0,556396.0,0,557238.0,0,553744.0,0
1261,SeLoger,969.0,67.0,14.46,Colocation,"3 pièce - 2 chambre - Colocation s, s, 67 m², Étage 1/3",59000,Lille,50.634942136602064,2.9916277754537743,https://www.seloger.com/annonces/locations/appartement/lille-59/mitterie/273349713.htm,,2026-08-12,Lomme,T3,,0,555515.0,0,554766.0,0,556847.0,0,556281.0,0,554757.0,0,553943.0,0,557364.0,0,,0,,0,555701.0,0,554449.0,0,554235.0,0,,0,556128.0,0,556621.0,0,556710.0,0,556913.0,0,557764.0,0,554276.0,0
1262,SeLoger,711.0,56.8,12.52,Appartement,"2 pièce - 1 chambre - s, , 56,8 m², RDC",59000,Lille,50.641995460367504,3.08757903426104,https://www.seloger.com/annonces/locations/appartement/lille-59/saint-maurice-pellevoisin/275454179.htm,,2026-08-12,Saint-Maurice Pellevoisin,T2,,0,554597.0,0,553829.0,0,555939.0,0,555371.0,0,553819.0,0,552997.0,0,556452.0,0,,0,,0,554784.0,0,553509.0,0,553290.0,0,,0,555224.0,0,555667.0,0,555776.0,0,556004.0,0,556833.0,0,553333.0,0
1263,SeLoger,1335.0,76.0,17.57,Maison,"4 pièce - 3 chambre - Maison s, s, 76 m², dès le 25/08/2026",59000,Lille,50.646383661695715,3.082402783195435,https://www.seloger.com/annonce/location/hauts-de-france/nord-59/lille-59000/2667HVNC6HBB,,2026-08-12,Lille / Non localisé,Grand (T4+),,0,555159.0,0,554391.0,0,556500.0,0,555932.0,0,554381.0,0,553560.0,0,557014.0,0,,0,,0,555346.0,0,554071.0,0,553853.0,0,,0,555785.0,0,556230.0,0,556338.0,0,556566.0,0,557395.0,0,553895.0,0
1264,SeLoger,710.0,28.0,25.36,Appartement,1 pièce - 28 m²,59000,Lille,50.626605239778655,3.045225884291417,https://www.seloger.com/annonces/locations/appartement/lille-59/276068423.htm,,2026-08-12,Lille / Non localisé,Studio/T1,,0,553669.0,0,552910.0,0,555005.0,0,554439.0,0,552900.0,0,552083.0,0,555520.0,0,,0,,0,553855.0,0,552591.0,0,552375.0,0,,0,554288.0,0,554756.0,0,554855.0,0,555071.0,0,555911.0,0,552416.0,0
1265,SeLoger,1350.0,76.0,17.76,Appartement,"3 pièce - 2 chambre - s, s, 76 m², Étage 6/50",59000,Lille,50.636830595544716,3.062816749711543,https://www.seloger.com/annonces/locations/appartement/lille-59/centre/26V8RF5UIANF.htm,,2026-08-12,Lille / Non localisé,T3,,0,554465.0,0,553702.0,0,555804.0,0,555236.0,0,553692.0,0,552873.0,0,556318.0,0,,0,,0,554651.0,0,553382.0,0,553165.0,0,,0,555087.0,0,555544.0,0,555648.0,0,555869.0,0,556704.0,0,553207.0,0
1266,SeLoger,520.0,27.5,18.91,Maison,"7 pièce - 1 chambre - Maison s, , 27,5 m², 87 m² de terrain",59000,Lille,50.63526489027855,3.068855856313477,https://www.seloger.com/annonce/location/hauts-de-france/nord-59/lille-59000/26MM164XCI93,,2026-08-12,Lille / Non localisé,Grand (T4+),,0,554192.0,0,553428.0,0,555531.0,0,554964.0,0,553418.0,0,552598.0,0,556045.0,0,,0,,0,554379.0,0,553108.0,0,552891.0,0,,0,554815.0,0,555269.0,0,555374.0,0,555597.0,0,556430.0,0,552933.0,0
1267,SeLoger,550.0,12.0,45.83,Colocation,"1 pièce - 10 chambre - Colocation , s, 12 m², dès le 15/09/2026",59000,Lille,50.62043111558044,3.067986811110087,https://www.seloger.com/annonce/location/hauts-de-france/nord-59/lille-59000/2648ITW5ZF73,,2026-08-12,Lille / Non localisé,Studio/T1,,0,552608.0,0,551845.0,0,553946.0,0,553379.0,0,551835.0,0,551016.0,0,554461.0,0,,0,,0,552794.0,0,551525.0,0,551308.0,0,,0,553230.0,0,553688.0,0,553791.0,0,554012.0,0,554847.0,0,551350.0,0
1268,SeLoger,841.0,35.0,24.03,Appartement,"2 pièce - 1 chambre - s, , 35 m²",59000,Lille,50.63560586610023,3.0905291523927856,https://www.seloger.com/annonces/locations/appartement/lille-59/hellemmes-centre/26F2KUMKFJM7.htm,,2026-08-12,Lille / Non localisé,T2,,0,553857.0,0,553089.0,0,555199.0,0,554631.0,0,553079.0,0,552258.0,0,555712.0,0,,0,,0,554045.0,0,552769.0,0,552551.0,0,,0,554484.0,0,554927.0,0,555036.0,0,555265.0,0,556093.0,0,552593.0,0
1269,SeLoger,1034.0,49.4,20.93,Appartement,"2 pièce - 1 chambre - s, , 49,4 m², étage",59000,Lille,50.64059726448848,3.0877579757715536,https://www.seloger.com/annonce/location/hauts-de-france/nord-59/lille-59000/26R3J6JT2JBK,,2026-08-12,Lille / Non localisé,T2,,0,554443.0,0,553675.0,0,555785.0,0,555217.0,0,553665.0,0,552844.0,0,556298.0,0,,0,,0,554630.0,0,553355.0,0,553137.0,0,,0,555070.0,0,555513.0,0,555622.0,0,555850.0,0,556679.0,0,553179.0,0
1270,SeLoger,890.0,50.0,17.8,Colocation,"3 pièce - 2 chambre - Colocation s, s, 50 m², Étage 2/4",59000,Lille,50.635443767924954,3.0427371895857833,https://www.seloger.com/annonce/location/hauts-de-france/nord-59/lille-59000/26FE126D9L4V,,2026-08-12,Lille / Non localisé,T3,,0,554664.0,0,553905.0,0,556001.0,0,555434.0,0,553895.0,0,553078.0,0,556516.0,0,,0,,0,554850.0,0,553586.0,0,553370.0,0,,0,555284.0,0,555751.0,0,555851.0,0,556067.0,0,556906.0,0,553412.0,0
1271,SeLoger,1189.0,65.3,18.21,Appartement,"3 pièce - 2 chambre - s, s, 65,3 m², étage",59000,Lille,50.6180350017428,3.0270775361120963,https://www.seloger.com/annonce/location/hauts-de-france/nord-59/lille-59000/26W2ZZC28SWD,,2026-08-12,Lille / Non localisé,T3,,0,553065.0,0,552310.0,0,554399.0,0,553833.0,0,552300.0,0,551485.0,0,554915.0,0,,0,,0,553251.0,0,551992.0,0,551777.0,0,,0,553681.0,0,554160.0,0,554255.0,0,554465.0,0,555310.0,0,551818.0,0
1272,SeLoger,800.0,46.0,17.39,Appartement,"2 pièce - 1 chambre - s, , 46 m², Étage 1/3",59000,Lille,50.62439122646182,3.0613439286192805,https://www.seloger.com/annonce/location/hauts-de-france/nord-59/lille-59000/26DQH3HGKG6F,,2026-08-12,Lille / Non localisé,T2,,0,553149.0,0,552388.0,0,554487.0,0,553921.0,0,552378.0,0,551559.0,0,555002.0,0,,0,,0,553336.0,0,552068.0,0,551852.0,0,,0,553771.0,0,554231.0,0,554334.0,0,554553.0,0,555390.0,0,551893.0,0
1273,SeLoger,3375.0,45.0,75.0,Appartement,"2 pièce - 1 chambre - s, , 45 m², RDC",59000,Lille,50.62244654510702,3.0288220284322134,https://www.seloger.com/annonce/location/hauts-de-france/nord-59/lille-59000/263TLTRDIAFG,,2026-08-12,Lille / Non localisé,T2,,0,553509.0,0,552754.0,0,554844.0,0,554277.0,0,552744.0,0,551928.0,0,555359.0,0,,0,,0,553695.0,0,552435.0,0,552220.0,0,,0,554126.0,0,554603.0,0,554698.0,0,554910.0,0,555754.0,0,552261.0,0
1274,SeLoger,824.0,64.0,12.88,Appartement,"3 pièce - 1 chambre - s, , 64 m², étage",59000,Lille,50.636627452480745,3.032997722578329,https://www.seloger.com/annonce/location/hauts-de-france/nord-59/lille-59000/26BHCS3ABK4V,,2026-08-12,Lille / Non localisé,T3,,0,554962.0,0,554205.0,0,556298.0,0,555732.0,0,554195.0,0,553379.0,0,556814.0,0,,0,,0,555148.0,0,553886.0,0,553671.0,0,,0,555581.0,0,556053.0,0,556150.0,0,556364.0,0,557206.0,0,553712.0,0
1275,SeLoger,1644.0,97.0,16.95,Appartement,"5 pièce - 4 chambre - s, s, 97 m², Étage 2/3",59000,Lille,50.644803351372936,3.06665811016067,https://www.seloger.com/annonces/locations/appartement/lille-59/vieux-lille/271750401.htm,,2026-08-12,Vieux-Lille,Grand (T4+),,0,555258.0,0,554494.0,0,556598.0,0,556030.0,0,554484.0,0,553664.0,0,557112.0,0,,0,,0,555445.0,0,554174.0,0,553957.0,0,,0,555882.0,0,556335.0,0,556440.0,0,556664.0,0,557497.0,0,553999.0,0
1276,SeLoger,900.0,50.0,18.0,Appartement,"3 pièce - 2 chambre - s, s, 50 m²",59000,Lille,50.62030815471519,3.0399151557202857,https://www.seloger.com/annonces/locations/appartement/lille-59/vauban-esquermes/275276655.htm,,2026-08-12,Vauban-Esquermes,T3,,0,553083.0,0,552326.0,0,554419.0,0,553853.0,0,552316.0,0,551500.0,0,554935.0,0,,0,,0,553269.0,0,552007.0,0,551792.0,0,,0,553702.0,0,554174.0,0,554271.0,0,554485.0,0,555327.0,0,551833.0,0
