id_annonce,site,prix,surface,prix_m2,type,description,description_raw,description_detail,code_postal,ville,latitude,longitude,url,image,date_dernier_scan,statut,derniere_verification_http,sur_carte,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m,source_localisation,position_fiable,precision_localisation,archive_le
2392,Vizzit,740.0,49.0,15.1,Appartement,2 pièce - 1 chambre - 49 m² - s,,,59000,Lille,50.62979217784668,3.031261557737204,https://www.vizzit.fr/fr/property/appartement/lille/Alj42eyoewndkuwg,,2026-08-12,a_verifier,,False,Bois Blancs,T2,,0.0,399.0,1.0,985.0,0.0,776.0,0.0,1224.0,0.0,462.0,1.0,194.0,5.0,1696.0,0.0,902.0,0.0,787.0,0.0,474.0,1.0,703.0,0.0,360.0,4.0,763.0,0.0,309.0,1.0,3351.0,0.0,1828.0,0.0,1440.0,0.0,2454.0,0.0,2003.0,0.0,gps,,,2026-09-25
2393,Vizzit,430.0,18.0,23.89,Studio,18 m² - Studio,,,59000,Lille,50.61092545675773,3.055710422702761,https://www.vizzit.fr/fr/property/appartement/lille/Awot5tkm3bw5w6yy,,2026-08-12,a_verifier,,False,Lille-Sud,Studio/T1,,0.0,667.0,0.0,847.0,0.0,2090.0,0.0,1813.0,0.0,741.0,0.0,29.0,7.0,1464.0,0.0,491.0,1.0,536.0,0.0,648.0,0.0,882.0,0.0,190.0,8.0,644.0,0.0,895.0,0.0,3224.0,0.0,2164.0,0.0,829.0,0.0,1615.0,0.0,314.0,3.0,gps,,,2026-09-25
2394,Vizzit,815.0,36.0,22.64,Studio,36 m² - Studio,,,59000,Lille,50.6210433647478,3.058961497851432,https://www.vizzit.fr/fr/property/appartement/lille/Asthudmjlz5gsqby,,2026-08-12,a_verifier,,False,Wazemmes,Studio/T1,,0.0,178.0,10.0,362.0,1.0,994.0,0.0,725.0,0.0,292.0,3.0,278.0,9.0,373.0,1.0,524.0,0.0,455.0,1.0,400.0,5.0,631.0,0.0,122.0,8.0,784.0,0.0,630.0,0.0,2153.0,0.0,1044.0,0.0,557.0,0.0,549.0,0.0,1130.0,0.0,gps,,,2026-09-25
2395,Vizzit,720.0,24.0,30.0,Studio,24 m² - Studio,,,59000,Lille,50.628300005796405,3.0358810270249874,https://www.vizzit.fr/fr/property/appartement/lille/A8lhz0yif8oi8h68,,2026-08-12,a_verifier,,False,Vauban-Esquermes,Studio/T1,,0.0,263.0,4.0,680.0,0.0,1097.0,0.0,865.0,0.0,778.0,0.0,124.0,10.0,1423.0,0.0,756.0,0.0,424.0,1.0,126.0,1.0,748.0,0.0,253.0,6.0,412.0,1.0,146.0,2.0,3078.0,0.0,1519.0,0.0,1600.0,0.0,2098.0,0.0,2124.0,0.0,gps,,,2026-09-25
2396,Vizzit,530.0,30.0,17.67,Studio,30 m² - Studio,,,59000,Lille,50.6216425896444,3.0222814932752544,https://www.vizzit.fr/fr/property/appartement/lille/Akwc5klu5ozrogz7,,2026-08-12,a_verifier,,False,Faubourg de Béthune,Studio/T1,,0.0,1095.0,0.0,837.0,0.0,1609.0,0.0,1881.0,0.0,821.0,0.0,491.0,1.0,2594.0,0.0,928.0,0.0,1428.0,0.0,1323.0,0.0,1610.0,0.0,488.0,1.0,663.0,0.0,560.0,0.0,4233.0,0.0,2645.0,0.0,1840.0,0.0,3022.0,0.0,1930.0,0.0,gps,,,2026-09-25
2397,Vizzit,821.0,47.0,17.47,Appartement,2 pièce - 1 chambre - 47 m² - s,,,59000,Lille,50.621181676852,3.0959537152723624,https://www.vizzit.fr/fr/property/appartement/lille/Aqqg090wd51bpr0i,,2026-08-12,a_verifier,,False,Fives,T2,,0.0,685.0,0.0,1124.0,0.0,1223.0,0.0,2578.0,0.0,880.0,0.0,356.0,1.0,1289.0,0.0,1056.0,0.0,957.0,0.0,1023.0,0.0,1180.0,0.0,390.0,2.0,1161.0,0.0,1017.0,0.0,2127.0,0.0,2851.0,0.0,1343.0,0.0,2215.0,0.0,1745.0,0.0,gps,,,2026-09-25
2398,Vizzit,608.0,33.0,18.42,Studio,33 m² - Studio,,,59000,Lille,50.62644151909245,3.0577555927696904,https://www.vizzit.fr/fr/property/appartement/lille/Ae1hydoic0chuqy8,,2026-08-12,a_verifier,,False,Wazemmes,Studio/T1,,0.0,62.0,36.0,357.0,2.0,396.0,3.0,123.0,3.0,409.0,2.0,153.0,6.0,507.0,0.0,679.0,0.0,363.0,5.0,485.0,3.0,637.0,0.0,117.0,7.0,265.0,2.0,1010.0,0.0,1784.0,0.0,438.0,1.0,349.0,1.0,563.0,0.0,1662.0,0.0,gps,,,2026-09-25
2399,Vizzit,440.0,16.0,27.5,Studio,16 m² - Studio,,,59000,Lille,50.64047042576038,3.045059000797578,https://www.vizzit.fr/fr/property/appartement/lille/Aewfy0djim0g726l,,2026-08-12,a_verifier,,False,Vauban-Esquermes,Studio/T1,,0.0,491.0,1.0,1187.0,0.0,998.0,0.0,783.0,0.0,901.0,0.0,352.0,10.0,1059.0,0.0,1142.0,0.0,1121.0,0.0,945.0,0.0,1194.0,0.0,540.0,0.0,647.0,0.0,1379.0,0.0,2341.0,0.0,1141.0,0.0,1169.0,0.0,2074.0,0.0,2474.0,0.0,gps,,,2026-09-25
2400,Vizzit,913.0,37.0,24.68,Appartement,2 pièce - 1 chambre - 37 m² - s,,,59000,Lille,50.64756172780641,3.062263717240445,https://www.vizzit.fr/fr/property/appartement/lille/A13rfz6rucot9fob,,2026-08-12,a_verifier,,False,Vieux-Lille,T2,,0.0,167.0,19.0,1632.0,0.0,1596.0,0.0,303.0,1.0,1028.0,0.0,138.0,5.0,488.0,1.0,1783.0,0.0,851.0,0.0,393.0,2.0,2045.0,0.0,321.0,1.0,542.0,0.0,1796.0,0.0,1650.0,0.0,851.0,0.0,1001.0,0.0,1447.0,0.0,1318.0,0.0,gps,,,2026-09-25
2401,Vizzit,400.0,17.0,23.53,Studio,17 m² - Studio,,,59000,Lille,50.61566596102772,3.089600861614157,https://www.vizzit.fr/fr/property/appartement/lille/Awb4r22nji0xqxvx,,2026-08-12,a_verifier,,False,Fives,Studio/T1,,0.0,496.0,1.0,1785.0,0.0,1928.0,0.0,2469.0,0.0,452.0,2.0,411.0,1.0,1132.0,0.0,1259.0,0.0,506.0,0.0,1313.0,0.0,1124.0,0.0,760.0,0.0,1808.0,0.0,1729.0,0.0,2452.0,0.0,2770.0,0.0,1759.0,0.0,1984.0,0.0,2415.0,0.0,gps,,,2026-09-25
2402,Vizzit,866.0,56.0,15.46,Appartement,3 pièce - 2 chambre - 56 m² - s - s,,,59000,Lille,50.62140951453646,3.0738004873052747,https://www.vizzit.fr/fr/property/appartement/lille/Al0sq9awxqrha7f4,,2026-08-12,a_verifier,,False,Lille-Moulins,T3,,0.0,95.0,8.0,1019.0,0.0,1400.0,0.0,1203.0,0.0,509.0,0.0,124.0,12.0,311.0,1.0,185.0,2.0,183.0,2.0,381.0,3.0,426.0,1.0,289.0,8.0,841.0,0.0,1230.0,0.0,1685.0,0.0,1508.0,0.0,503.0,0.0,700.0,0.0,1883.0,0.0,gps,,,2026-09-25
2403,Vizzit,500.0,24.0,20.83,Studio,24 m² - Studio,,,59000,Lille,50.622030836948376,3.061853004666704,https://www.vizzit.fr/fr/property/appartement/lille/Aekzo3mo5qjy22t2,,2026-08-12,a_verifier,,False,Lille-Moulins,Studio/T1,,0.0,202.0,9.0,468.0,1.0,949.0,0.0,671.0,0.0,73.0,4.0,117.0,6.0,157.0,1.0,701.0,0.0,566.0,0.0,458.0,1.0,826.0,0.0,82.0,8.0,671.0,0.0,862.0,0.0,1944.0,0.0,984.0,0.0,343.0,1.0,326.0,1.0,1328.0,0.0,gps,,,2026-09-25
2404,Vizzit,565.0,34.0,16.62,Appartement,2 pièce - 1 chambre - 34 m² - s,,,59000,Lille,50.62991805877168,3.095911539586163,https://www.vizzit.fr/fr/property/appartement/lille/A6n5xa9uybzqtxok,,2026-08-12,a_verifier,,False,Fives,T2,,0.0,204.0,3.0,156.0,1.0,1182.0,0.0,2354.0,0.0,643.0,0.0,297.0,7.0,1516.0,0.0,111.0,1.0,1054.0,0.0,126.0,6.0,971.0,0.0,143.0,12.0,204.0,1.0,86.0,3.0,1476.0,0.0,2636.0,0.0,1330.0,0.0,1733.0,0.0,1679.0,0.0,gps,,,2026-09-25
2405,Vizzit,870.0,48.0,18.12,Appartement,2 pièce - 1 chambre - 48 m² - s,,,59000,Lille,50.62798844025264,3.059254328265188,https://www.vizzit.fr/fr/property/appartement/lille/Abbnupueudc7afss,,2026-08-12,a_verifier,,False,Lille-Centre,T2,,0.0,76.0,37.0,180.0,2.0,282.0,3.0,104.0,4.0,388.0,2.0,170.0,6.0,338.0,2.0,570.0,0.0,256.0,4.0,384.0,1.0,621.0,0.0,81.0,5.0,94.0,2.0,916.0,0.0,1596.0,0.0,302.0,2.0,174.0,1.0,579.0,0.0,1856.0,0.0,gps,,,2026-09-25
2406,Vizzit,1320.0,64.0,20.62,Appartement,4 pièce - 3 chambre - 64 m² - s - s,,,59000,Lille,50.62909945896539,3.069487197480912,https://www.vizzit.fr/fr/property/appartement/lille/Alnywgigum1ru5dm,,2026-08-12,a_verifier,,False,Lille-Centre,Grand (T4+),,0.0,66.0,11.0,657.0,0.0,682.0,0.0,565.0,0.0,257.0,3.0,234.0,5.0,453.0,1.0,756.0,0.0,519.0,0.0,588.0,0.0,1285.0,0.0,70.0,7.0,275.0,1.0,356.0,1.0,991.0,0.0,796.0,0.0,566.0,0.0,631.0,0.0,1759.0,0.0,gps,,,2026-09-25
2407,Vizzit,820.0,46.0,17.83,Appartement,2 pièce - 1 chambre - 46 m² - s,,,59000,Lille,50.610162919919205,3.0289180363771258,https://www.vizzit.fr/fr/property/appartement/lille/Af6v1190uqqo0wfe,,2026-08-12,a_verifier,,False,Lille-Sud,T2,,0.0,1280.0,0.0,1317.0,0.0,2872.0,0.0,2254.0,0.0,1134.0,0.0,598.0,0.0,2806.0,0.0,1281.0,0.0,1426.0,0.0,1392.0,0.0,1035.0,0.0,758.0,0.0,840.0,0.0,801.0,0.0,4505.0,0.0,3003.0,0.0,1384.0,0.0,2983.0,0.0,1487.0,0.0,gps,,,2026-09-25
2408,Vizzit,670.0,37.0,18.11,Appartement,2 pièce - 1 chambre - 37 m² - s,,,59000,Lille,50.63707662477451,3.0235220932846367,https://www.vizzit.fr/fr/property/appartement/lille/Arauw4zo9u7zzpcm,,2026-08-12,a_verifier,,False,Bois Blancs,T2,,0.0,76.0,1.0,1069.0,0.0,217.0,1.0,825.0,0.0,620.0,0.0,424.0,3.0,2255.0,0.0,87.0,2.0,407.0,1.0,113.0,3.0,333.0,1.0,558.0,0.0,1101.0,0.0,292.0,1.0,3816.0,0.0,2488.0,0.0,468.0,1.0,3251.0,0.0,1154.0,0.0,gps,,,2026-09-25
2409,Vizzit,310.0,14.0,22.14,Studio,14 m² - Studio,,,59000,Lille,50.61136252766155,3.035244291480638,https://www.vizzit.fr/fr/property/appartement/lille/Aiq5qiah8u2fej9d,,2026-08-12,a_verifier,,False,Lille-Sud,Studio/T1,,0.0,816.0,0.0,1100.0,0.0,2495.0,0.0,1903.0,0.0,668.0,0.0,320.0,3.0,2359.0,0.0,845.0,0.0,968.0,0.0,926.0,0.0,630.0,0.0,583.0,0.0,819.0,0.0,967.0,0.0,4083.0,0.0,2618.0,0.0,927.0,0.0,2535.0,0.0,1095.0,0.0,gps,,,2026-09-25
2410,Vizzit,585.0,25.0,23.4,Studio,25 m² - Studio,,,59000,Lille,50.641234488540135,3.048385840735556,https://www.vizzit.fr/fr/property/appartement/lille/Anzka72forkrk70u,,2026-08-12,a_verifier,,False,Vauban-Esquermes,Studio/T1,,0.0,334.0,2.0,1291.0,0.0,1010.0,0.0,566.0,0.0,701.0,0.0,277.0,4.0,990.0,0.0,1096.0,0.0,917.0,0.0,733.0,0.0,1211.0,0.0,431.0,2.0,435.0,1.0,1575.0,0.0,2131.0,0.0,917.0,0.0,968.0,0.0,1865.0,0.0,2231.0,0.0,gps,,,2026-09-25
2411,Vizzit,850.0,30.0,28.33,Appartement,1 pièce - 30 m²,,,59000,Lille,50.64140079870784,3.0875342532813224,https://www.vizzit.fr/fr/property/appartement/lille/A0977916g9py71u4,,2026-08-12,a_verifier,,False,Saint-Maurice Pellevoisin,Studio/T1,,0.0,120.0,1.0,1255.0,0.0,1998.0,0.0,1534.0,0.0,94.0,2.0,9.0,8.0,1517.0,0.0,130.0,1.0,810.0,0.0,85.0,1.0,2107.0,0.0,119.0,7.0,115.0,2.0,1122.0,0.0,895.0,0.0,1863.0,0.0,1311.0,0.0,1087.0,0.0,592.0,0.0,gps,,,2026-09-25
2412,Vizzit,938.0,51.0,18.39,Appartement,3 pièce - 1 chambre - 51 m² - s,,,59000,Lille,50.627802840678,3.058788251826764,https://www.vizzit.fr/fr/property/appartement/lille/Aji1nxxt6xueuo6t,,2026-08-12,a_verifier,,False,Lille-Centre,T3,,0.0,68.0,38.0,197.0,2.0,284.0,3.0,65.0,4.0,367.0,1.0,197.0,6.0,357.0,1.0,570.0,0.0,256.0,4.0,380.0,1.0,602.0,0.0,89.0,6.0,129.0,2.0,955.0,0.0,1635.0,0.0,307.0,2.0,191.0,1.0,588.0,0.0,1827.0,0.0,gps,,,2026-09-25
2413,Vizzit,460.0,17.0,27.06,Studio,17 m² - Studio,,,59000,Lille,50.609917389355466,3.035173384531714,https://www.vizzit.fr/fr/property/appartement/lille/Awfr730sas8eid4k,,2026-08-12,a_verifier,,False,Lille-Sud,Studio/T1,,0.0,863.0,0.0,1261.0,0.0,2631.0,0.0,2049.0,0.0,731.0,0.0,292.0,4.0,2456.0,0.0,902.0,0.0,1059.0,0.0,991.0,0.0,593.0,0.0,464.0,1.0,873.0,0.0,1071.0,0.0,4197.0,0.0,2752.0,0.0,1022.0,0.0,2633.0,0.0,1050.0,0.0,gps,,,2026-09-25
2414,Vizzit,1320.0,81.0,16.3,Appartement,3 pièce - 2 chambre - 81 m² - s - s,,,59000,Lille,50.63313476031936,3.0205621856924263,https://www.vizzit.fr/fr/property/appartement/lille/Ae3shuo70thk1y3b,,2026-08-12,a_verifier,,False,Bois Blancs,T3,,0.0,211.0,2.0,583.0,0.0,493.0,1.0,916.0,0.0,231.0,2.0,234.0,4.0,2419.0,0.0,515.0,0.0,152.0,1.0,511.0,0.0,580.0,0.0,504.0,0.0,1367.0,0.0,508.0,0.0,4040.0,0.0,2600.0,0.0,784.0,0.0,3282.0,0.0,1177.0,0.0,gps,,,2026-09-25
2415,Vizzit,1250.0,63.0,19.84,Appartement,2 pièce - 1 chambre - 63 m² - s,,,59000,Lille,50.6362917167297,3.0308504610400493,https://www.vizzit.fr/fr/property/appartement/lille/Axs0mukxf1hes4vf,,2026-08-12,a_verifier,,False,Bois Blancs,T2,,0.0,550.0,0.0,1245.0,0.0,344.0,1.0,1343.0,0.0,929.0,0.0,98.0,5.0,1731.0,0.0,421.0,2.0,819.0,0.0,386.0,1.0,231.0,1.0,447.0,2.0,1352.0,0.0,778.0,0.0,3298.0,0.0,1970.0,0.0,942.0,0.0,2753.0,0.0,1675.0,0.0,gps,,,2026-09-25
2416,Vizzit,1200.0,85.0,14.12,Appartement,3 pièce - 2 chambre - 85 m² - s - s,,,59000,Lille,50.63306620693266,3.020217443448883,https://www.vizzit.fr/fr/property/appartement/lille/Aiip3d1wn9k59u3l,,2026-08-12,a_verifier,,False,Bois Blancs,T3,,0.0,226.0,2.0,566.0,0.0,517.0,0.0,907.0,0.0,207.0,2.0,259.0,4.0,2443.0,0.0,536.0,0.0,151.0,1.0,533.0,0.0,605.0,0.0,528.0,0.0,1365.0,0.0,492.0,1.0,4065.0,0.0,2623.0,0.0,788.0,0.0,3303.0,0.0,1163.0,0.0,gps,,,2026-09-25
2417,Vizzit,850.0,45.0,18.89,Appartement,3 pièce - 2 chambre - 45 m² - s - s,,,59000,Lille,50.632578216835554,3.069063975987718,https://www.vizzit.fr/fr/property/appartement/lille/A2pgbzywogb70yt6,,2026-08-12,a_verifier,,False,Lille-Centre,T3,,0.0,203.0,21.0,476.0,1.0,481.0,1.0,474.0,1.0,200.0,3.0,131.0,3.0,616.0,0.0,1009.0,0.0,174.0,6.0,336.0,6.0,1267.0,0.0,167.0,10.0,203.0,2.0,99.0,1.0,736.0,0.0,762.0,0.0,185.0,3.0,584.0,0.0,1432.0,0.0,gps,,,2026-09-25
2418,Vizzit,995.0,75.0,13.27,Appartement,2 pièce - 1 chambre - 75 m² - s,,,59000,Lille,50.616800164559166,3.0745041694612625,https://www.vizzit.fr/fr/property/appartement/lille/Ajr42nxon8ar6ydm,,2026-08-12,a_verifier,,False,Lille-Moulins,T2,,0.0,605.0,0.0,1000.0,0.0,1832.0,0.0,1628.0,0.0,707.0,0.0,96.0,9.0,682.0,0.0,338.0,1.0,366.0,1.0,271.0,2.0,95.0,1.0,104.0,6.0,1355.0,0.0,1664.0,0.0,2187.0,0.0,1932.0,0.0,794.0,0.0,1067.0,0.0,1701.0,0.0,gps,,,2026-09-25
2419,Vizzit,730.0,36.0,20.28,Studio,36 m² - Studio,,,59000,Lille,50.62613513332641,3.024277269438557,https://www.vizzit.fr/fr/property/appartement/lille/A1j64hnqi2wnbg5w,,2026-08-12,a_verifier,,False,Bois Blancs,Studio/T1,,0.0,576.0,0.0,569.0,0.0,1095.0,0.0,1661.0,0.0,304.0,1.0,220.0,2.0,2276.0,0.0,974.0,0.0,973.0,0.0,978.0,0.0,1091.0,0.0,299.0,1.0,931.0,0.0,555.0,0.0,3931.0,0.0,2367.0,0.0,1599.0,0.0,2875.0,0.0,1846.0,0.0,gps,,,2026-09-25
2420,Vizzit,565.0,18.0,31.39,Studio,18 m² - Studio,,,59000,Lille,50.645588777077066,3.069193135896657,https://www.vizzit.fr/fr/property/appartement/lille/Awfvqzrj5q9s2j8c,,2026-08-12,a_verifier,,False,Vieux-Lille,Studio/T1,,0.0,283.0,4.0,1493.0,0.0,1459.0,0.0,601.0,0.0,852.0,0.0,328.0,1.0,505.0,0.0,1366.0,0.0,843.0,0.0,491.0,3.0,2094.0,0.0,312.0,4.0,665.0,0.0,1485.0,0.0,1185.0,0.0,843.0,0.0,825.0,0.0,1028.0,0.0,785.0,0.0,gps,,,2026-09-25
2421,Vizzit,676.0,20.0,33.8,Studio,20 m² - Studio,,,69007,Lyon,45.71739,4.82934,https://www.vizzit.fr/fr/property/appartement/lyon-7/Akrqffc194vev8gd,,,a_verifier,,False,Gerland,Studio/T1,5078.0,0.0,1425.0,0.0,1434.0,0.0,3949.0,0.0,1415.0,0.0,1691.0,0.0,492.0,6.0,1622.0,0.0,3246.0,0.0,1204.0,0.0,1376.0,0.0,1472.0,0.0,1214.0,0.0,1389.0,0.0,989.0,0.0,7708.0,0.0,3019.0,0.0,3940.0,0.0,5953.0,0.0,2769.0,0.0,gps,True,,2026-09-25
2422,Vizzit,700.0,21.0,33.33,Appartement,1 pièce - 21 m²,,,69008,Lyon,45.72416,4.85201,https://www.vizzit.fr/fr/property/appartement/lyon-8/A9rckhrzlbb6v1vl,,,a_verifier,,False,Monplaisir / Bachut,Studio/T1,3969.0,0.0,579.0,0.0,638.0,0.0,3336.0,0.0,1858.0,0.0,1264.0,0.0,164.0,1.0,950.0,0.0,1857.0,0.0,1575.0,0.0,1045.0,0.0,1841.0,0.0,388.0,1.0,866.0,0.0,1009.0,0.0,6738.0,0.0,2381.0,0.0,2594.0,0.0,5388.0,0.0,1576.0,0.0,gps,True,,2026-09-25
2423,Vizzit,940.0,60.0,15.67,Appartement,3 pièce - 60 m² - s,,,69008,Lyon,45.72472,4.88432,https://www.vizzit.fr/fr/property/appartement/lyon-8/A9c0mt9e8ff2e0ie,,,a_verifier,,False,Monplaisir / Bachut,T3,4500.0,0.0,88.0,2.0,617.0,0.0,4373.0,0.0,2555.0,0.0,587.0,0.0,287.0,7.0,2105.0,0.0,1190.0,0.0,1142.0,0.0,357.0,1.0,1938.0,0.0,130.0,4.0,956.0,0.0,2009.0,0.0,7110.0,0.0,3757.0,0.0,2454.0,0.0,6403.0,0.0,2671.0,0.0,gps,True,,2026-09-25
2424,Vizzit,912.0,41.0,22.24,Studio,41 m² - Studio,,,69007,Lyon,45.72517,4.83742,https://www.vizzit.fr/fr/property/appartement/lyon-7/Ajf3l74w4gl5wz60,,,a_verifier,,False,Gerland,Studio/T1,4092.0,0.0,630.0,0.0,417.0,1.0,3127.0,0.0,816.0,0.0,1005.0,0.0,498.0,1.0,1310.0,0.0,2178.0,0.0,570.0,0.0,721.0,0.0,870.0,0.0,511.0,0.0,647.0,0.0,137.0,2.0,6732.0,0.0,2193.0,0.0,3121.0,0.0,5092.0,0.0,1740.0,0.0,gps,True,,2026-09-25
2425,Vizzit,1200.0,84.0,14.29,Appartement,4 pièce - 84 m² - s,,,69007,Lyon,45.72788,4.83974,https://www.vizzit.fr/fr/property/appartement/lyon-7/Ay9qilldi03z17dp,,,a_verifier,,False,Gerland,Grand (T4+),3748.0,0.0,569.0,0.0,202.0,1.0,2869.0,0.0,822.0,0.0,817.0,0.0,470.0,1.0,1353.0,0.0,1827.0,0.0,634.0,0.0,613.0,0.0,860.0,0.0,162.0,2.0,573.0,0.0,170.0,2.0,6405.0,0.0,1948.0,0.0,2810.0,0.0,4807.0,0.0,1403.0,0.0,gps,True,,2026-09-25
2426,Vizzit,1600.0,78.0,20.51,Appartement,4 pièce - 78 m² - s,,,69007,Lyon,45.72788,4.83974,https://www.vizzit.fr/fr/property/appartement/lyon-7/Aui02d6p50u8enyw,,,a_verifier,,False,Gerland,Grand (T4+),3748.0,0.0,569.0,0.0,202.0,1.0,2869.0,0.0,822.0,0.0,817.0,0.0,470.0,1.0,1353.0,0.0,1827.0,0.0,634.0,0.0,613.0,0.0,860.0,0.0,162.0,2.0,573.0,0.0,170.0,2.0,6405.0,0.0,1948.0,0.0,2810.0,0.0,4807.0,0.0,1403.0,0.0,gps,True,,2026-09-25
2427,Vizzit,950.0,42.0,22.62,Appartement,2 pièce - 42 m² - s,,,69008,Lyon,45.7287,4.88464,https://www.vizzit.fr/fr/property/appartement/lyon-8/Az3cq9jlmjih8n22,,,a_verifier,,False,Monplaisir / Bachut,T2,4136.0,0.0,152.0,2.0,177.0,1.0,4074.0,0.0,2119.0,0.0,801.0,0.0,4.0,15.0,2021.0,0.0,859.0,0.0,931.0,0.0,417.0,1.0,1674.0,0.0,65.0,3.0,556.0,0.0,1716.0,0.0,6706.0,0.0,3529.0,0.0,2084.0,0.0,6066.0,0.0,2475.0,0.0,gps,True,,2026-09-25
2428,Vizzit,710.0,31.0,22.9,Studio,31 m² - Studio,,,69007,Lyon,45.72985,4.83165,https://www.vizzit.fr/fr/property/appartement/lyon-7/Am7miq8sup14jm8m,,,a_verifier,,False,Gerland,Studio/T1,3684.0,0.0,108.0,4.0,473.0,1.0,2563.0,0.0,158.0,1.0,330.0,1.0,49.0,4.0,690.0,0.0,2062.0,0.0,174.0,2.0,142.0,3.0,196.0,2.0,122.0,5.0,119.0,2.0,445.0,1.0,6321.0,0.0,1628.0,0.0,2555.0,0.0,4561.0,0.0,1480.0,0.0,gps,True,,2026-09-25
2429,Vizzit,995.0,55.0,18.09,Appartement,2 pièce - 55 m² - s,,,69007,Lyon,45.73033,4.83491,https://www.vizzit.fr/fr/property/appartement/lyon-7/Aq0an27l4p52nh51,,,a_verifier,,False,Gerland,T2,3628.0,0.0,152.0,4.0,261.0,1.0,2530.0,0.0,409.0,1.0,456.0,1.0,179.0,4.0,930.0,0.0,1845.0,0.0,343.0,3.0,151.0,2.0,430.0,2.0,155.0,5.0,140.0,2.0,562.0,0.0,6208.0,0.0,1594.0,0.0,2524.0,0.0,4509.0,0.0,1290.0,0.0,gps,True,,2026-09-25
2430,Vizzit,1062.0,54.0,19.67,Appartement,2 pièce - 54 m² - s,,,69007,Lyon,45.7304,4.83994,https://www.vizzit.fr/fr/property/appartement/lyon-7/Aoe3nl78d9vl6z3m,,,a_verifier,,False,Gerland,T2,3479.0,0.0,538.0,0.0,245.0,1.0,2602.0,0.0,799.0,0.0,537.0,0.0,321.0,3.0,1318.0,0.0,1595.0,0.0,449.0,1.0,528.0,0.0,820.0,0.0,137.0,3.0,530.0,0.0,450.0,3.0,6126.0,0.0,1691.0,0.0,2599.0,0.0,4530.0,0.0,1127.0,0.0,gps,True,,2026-09-25
2431,Vizzit,810.0,54.0,15.0,Appartement,2 pièce - 54 m² - s,,,69008,Lyon,45.73141,4.85468,https://www.vizzit.fr/fr/property/appartement/lyon-8/Asat2m0qj6x86qk0,,,a_verifier,,False,Monplaisir / Bachut,T2,3154.0,0.0,266.0,1.0,201.0,2.0,2581.0,0.0,1786.0,0.0,463.0,1.0,248.0,5.0,325.0,1.0,1032.0,0.0,1158.0,0.0,362.0,1.0,1133.0,0.0,244.0,6.0,115.0,2.0,1254.0,0.0,5934.0,0.0,1675.0,0.0,1780.0,0.0,4669.0,0.0,747.0,0.0,gps,True,,2026-09-25
2432,Vizzit,683.0,20.0,34.15,Studio,20 m² - Studio,,,69007,Lyon,45.73159,4.8303,https://www.vizzit.fr/fr/property/appartement/lyon-7/A05y9spg7atpi3p4,,,a_verifier,,False,Gerland,Studio/T1,3497.0,0.0,34.0,4.0,635.0,0.0,2369.0,0.0,172.0,1.0,113.0,1.0,113.0,7.0,567.0,0.0,1997.0,0.0,301.0,3.0,207.0,3.0,128.0,2.0,231.0,8.0,226.0,2.0,598.0,0.0,6163.0,0.0,1439.0,0.0,2360.0,0.0,4372.0,0.0,1410.0,0.0,gps,True,,2026-09-25
2433,Vizzit,593.0,34.0,17.44,Studio,34 m² - Studio,,,69007,Lyon,45.73285,4.8306,https://www.vizzit.fr/fr/property/appartement/lyon-7/Asytijmmty97pcdj,,,a_verifier,,False,Gerland,Studio/T1,3356.0,0.0,121.0,4.0,525.0,0.0,2229.0,0.0,314.0,1.0,54.0,1.0,237.0,7.0,615.0,0.0,1855.0,0.0,332.0,2.0,292.0,3.0,264.0,2.0,240.0,8.0,357.0,2.0,702.0,0.0,6023.0,0.0,1298.0,0.0,2220.0,0.0,4231.0,0.0,1301.0,0.0,gps,True,,2026-09-25
