id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
344,Vizzit,1750.0,62.0,28.23,Appartement,3 pièce - 62 m² - s,69006,Lyon,45.76716,4.85593,https://www.vizzit.fr/fr/property/appartement/lyon-6/Ape7920clxr229x0,Brotteaux / Foch,T3,822.0,0,87.0,16,174.0,3,77.0,3,339.0,7,479.0,1,144.0,6,307.0,2,318.0,1,70.0,8,164.0,5,1193.0,0,69.0,17,1972.0,0,285.0,1,332.0,2,123.0,2,1631.0,0,1432.0,0,2752.0,0
345,Vizzit,1750.0,60.0,29.17,Appartement,2 pièce - 60 m² - s,69006,Lyon,45.76717,4.85476,https://www.vizzit.fr/fr/property/appartement/lyon-6/Aqgeo515f4egfw73,Brotteaux / Foch,T2,824.0,0,24.0,20,181.0,3,146.0,3,292.0,8,562.0,0,183.0,6,395.0,2,341.0,1,89.0,8,176.0,5,1171.0,0,78.0,18,1962.0,0,255.0,1,280.0,2,140.0,3,1543.0,0,1421.0,0,2752.0,0
346,Vizzit,795.0,26.0,30.58,Studio,26 m² - Studio,69001,Lyon,45.76721,4.83167,https://www.vizzit.fr/fr/property/appartement/lyon-1/Abg5l3j3gk1uss1o,Terreaux / Hotel de Ville,Studio/T1,44.0,3,72.0,86,157.0,9,44.0,1,105.0,10,58.0,9,312.0,3,259.0,6,997.0,0,224.0,7,46.0,4,904.0,0,76.0,19,2546.0,0,224.0,2,464.0,1,48.0,5,420.0,1,1311.0,0,1527.0,0
347,Vizzit,1142.0,54.0,21.15,Appartement,3 pièce - 54 m² - s,69006,Lyon,45.76722,4.84746,https://www.vizzit.fr/fr/property/appartement/lyon-6/Afbb7xrnk8wcqy06,Brotteaux / Foch,T3,1030.0,0,203.0,15,179.0,2,196.0,3,190.0,15,10.0,8,214.0,11,897.0,0,763.0,0,296.0,9,294.0,2,1193.0,0,83.0,22,1993.0,0,296.0,3,145.0,3,193.0,7,1014.0,0,1478.0,0,2692.0,0
348,Vizzit,390.0,11.0,35.45,Appartement,1 pièce - 11 m²,69006,Lyon,45.76787,4.85736,https://www.vizzit.fr/fr/property/appartement/lyon-6/Abducoznd8vpyixv,Brotteaux / Foch,Studio/T1,913.0,0,46.0,13,221.0,3,72.0,2,289.0,5,359.0,1,83.0,5,184.0,2,247.0,1,74.0,7,277.0,2,1303.0,0,202.0,16,1911.0,0,412.0,1,370.0,1,240.0,3,1718.0,0,1531.0,0,2836.0,0
349,Vizzit,900.0,29.0,31.03,Appartement,1 pièce - 29 m²,69006,Lyon,45.76789,4.85695,https://www.vizzit.fr/fr/property/appartement/lyon-6/A9per9o4h5pr3jst,Brotteaux / Foch,Studio/T1,911.0,0,61.0,15,214.0,4,42.0,2,302.0,6,391.0,1,102.0,5,215.0,2,237.0,1,46.0,7,265.0,2,1295.0,0,181.0,16,1903.0,0,396.0,1,341.0,1,226.0,3,1687.0,0,1527.0,0,2837.0,0
350,Vizzit,1430.0,66.0,21.67,Appartement,3 pièce - 66 m² - s,69001,Lyon,45.7679,4.82931,https://www.vizzit.fr/fr/property/appartement/lyon-1/A42424dpsiht761d,Terreaux / Hotel de Ville,T3,242.0,3,47.0,67,117.0,7,200.0,1,172.0,6,79.0,9,203.0,5,226.0,5,1061.0,0,233.0,4,69.0,4,898.0,0,56.0,21,2612.0,0,262.0,3,610.0,0,189.0,2,439.0,1,1141.0,0,1399.0,0
351,Vizzit,947.0,40.0,23.68,Appartement,2 pièce - 40 m² - s,69001,Lyon,45.76791,4.83625,https://www.vizzit.fr/fr/property/appartement/lyon-1/A0mkzfdasie9zeqs,Terreaux / Hotel de Ville,T2,327.0,3,65.0,65,110.0,7,344.0,1,307.0,5,159.0,2,264.0,13,133.0,6,1180.0,0,57.0,6,340.0,3,805.0,0,100.0,15,2269.0,0,153.0,2,569.0,0,188.0,7,376.0,2,1363.0,0,1885.0,0
352,Vizzit,650.0,28.0,23.21,Studio,28 m² - Studio,69001,Lyon,45.76791,4.83625,https://www.vizzit.fr/fr/property/appartement/lyon-1/A8gce0bpmbyo3d1y,Terreaux / Hotel de Ville,Studio/T1,327.0,3,65.0,65,110.0,7,344.0,1,307.0,5,159.0,2,264.0,13,133.0,6,1180.0,0,57.0,6,340.0,3,805.0,0,100.0,15,2269.0,0,153.0,2,569.0,0,188.0,7,376.0,2,1363.0,0,1885.0,0
353,Vizzit,390.0,15.0,26.0,Studio,15 m² - Studio,69006,Lyon,45.76791,4.85107,https://www.vizzit.fr/fr/property/appartement/lyon-6/Aofncf4uyyd1dsk0,Brotteaux / Foch,Studio/T1,964.0,0,83.0,15,44.0,4,416.0,3,151.0,11,289.0,2,150.0,6,671.0,0,478.0,1,128.0,7,180.0,3,1227.0,0,93.0,24,1878.0,0,360.0,2,151.0,3,262.0,4,1246.0,0,1501.0,0,2850.0,0
354,Vizzit,690.0,18.0,38.33,Studio,18 m² - Studio,69001,Lyon,45.76794,4.83183,https://www.vizzit.fr/fr/property/appartement/lyon-1/A68zcpc354v9pf1m,Terreaux / Hotel de Ville,Studio/T1,109.0,3,83.0,83,171.0,8,39.0,1,51.0,8,122.0,8,239.0,5,181.0,7,1079.0,0,141.0,7,39.0,4,822.0,0,53.0,19,2477.0,0,141.0,2,540.0,0,34.0,5,338.0,2,1243.0,0,1573.0,0
355,Vizzit,1190.0,72.0,16.53,Appartement,3 pièce - 72 m² - s,69006,Lyon,45.76794,4.84353,https://www.vizzit.fr/fr/property/appartement/lyon-6/Arbtp60yoym9uf5e,Brotteaux / Foch,T3,844.0,0,41.0,11,202.0,1,205.0,3,95.0,10,149.0,10,151.0,12,582.0,0,1029.0,0,275.0,6,250.0,1,1049.0,0,52.0,15,2002.0,0,122.0,2,116.0,2,89.0,6,708.0,0,1663.0,0,2419.0,0
356,Vizzit,900.0,34.0,26.47,Appartement,2 pièce - 34 m² - s,69006,Lyon,45.76801,4.85441,https://www.vizzit.fr/fr/property/appartement/lyon-6/Au3wkcai3lxw8f4a,Brotteaux / Foch,T2,919.0,0,81.0,18,273.0,3,161.0,2,202.0,10,544.0,0,127.0,6,412.0,2,272.0,1,162.0,8,194.0,2,1258.0,0,74.0,18,1866.0,0,345.0,1,185.0,2,208.0,2,1492.0,0,1511.0,0,2846.0,0
357,Vizzit,430.0,12.0,35.83,Studio,12 m² - Studio,69009,Lyon,45.76811,4.79058,https://www.vizzit.fr/fr/property/appartement/lyon-9/Aa3l7biolj6gu35t,Vaise / Valmy,Studio/T1,3226.0,0,778.0,0,811.0,0,1438.0,0,1453.0,0,1556.0,0,147.0,4,1653.0,0,784.0,0,794.0,0,1325.0,0,2201.0,0,418.0,3,5166.0,0,1378.0,0,1459.0,0,437.0,1,3309.0,0,777.0,0,1728.0,0
358,Vizzit,800.0,30.0,26.67,Appartement,2 pièce - 30 m² - s,69001,Lyon,45.76816,4.83416,https://www.vizzit.fr/fr/property/appartement/lyon-1/A97v01s9mlb7msy1,Terreaux / Hotel de Ville,T2,199.0,3,40.0,73,20.0,7,190.0,1,165.0,6,127.0,4,159.0,8,166.0,6,1145.0,0,146.0,6,187.0,4,769.0,0,144.0,17,2343.0,0,153.0,2,554.0,0,198.0,5,312.0,2,1272.0,0,1747.0,0
359,Vizzit,845.0,24.0,35.21,Appartement,1 pièce - 24 m²,69006,Lyon,45.76848,4.8437,https://www.vizzit.fr/fr/property/appartement/lyon-6/Axnk1gzpfp08sb8h,Brotteaux / Foch,Studio/T1,845.0,0,24.0,10,242.0,1,248.0,1,136.0,9,156.0,7,116.0,12,585.0,0,1004.0,0,269.0,6,306.0,1,1014.0,0,43.0,16,1942.0,0,182.0,2,171.0,2,88.0,6,690.0,0,1658.0,0,2450.0,0
360,Vizzit,1121.0,76.0,14.75,Appartement,2 pièce - 76 m² - s,69001,Lyon,45.7685,4.83464,https://www.vizzit.fr/fr/property/appartement/lyon-1/Ab8c9lzcm9rt345y,Terreaux / Hotel de Ville,T2,190.0,3,19.0,72,71.0,7,239.0,1,201.0,5,75.0,4,135.0,9,140.0,6,1193.0,0,95.0,6,226.0,4,730.0,0,196.0,17,2290.0,0,180.0,2,597.0,0,146.0,5,289.0,2,1251.0,0,1796.0,0
361,Vizzit,940.0,46.0,20.43,Appartement,2 pièce - 46 m² - s,69009,Lyon,45.76852,4.80297,https://www.vizzit.fr/fr/property/appartement/lyon-9/Aojb5yxr2jci56dq,Vaise / Valmy,T2,2269.0,0,176.0,3,463.0,1,725.0,0,751.0,0,773.0,0,171.0,7,715.0,0,751.0,0,457.0,1,735.0,0,1466.0,0,64.0,8,4263.0,0,598.0,0,728.0,0,700.0,0,2349.0,0,687.0,0,939.0,0
362,Vizzit,585.0,19.0,30.79,Studio,19 m² - Studio,69006,Lyon,45.7686,4.85632,https://www.vizzit.fr/fr/property/appartement/lyon-6/A0bctqqn2ow9f0pm,Brotteaux / Foch,Studio/T1,984.0,0,38.0,17,140.0,4,39.0,2,246.0,8,445.0,1,194.0,5,274.0,2,156.0,1,103.0,7,300.0,2,1355.0,0,209.0,16,1817.0,0,443.0,1,263.0,2,267.0,3,1623.0,0,1595.0,0,2913.0,0
363,Vizzit,1890.0,108.0,17.5,Appartement,4 pièce - 108 m² - s,69006,Lyon,45.76876,4.85676,https://www.vizzit.fr/fr/property/appartement/lyon-6/A022io16wy85yctx,Brotteaux / Foch,Grand (T4+),1005.0,0,7.0,15,117.0,4,47.0,2,236.0,7,414.0,1,193.0,5,247.0,2,139.0,1,122.0,6,331.0,2,1382.0,0,246.0,15,1805.0,0,473.0,1,290.0,1,291.0,3,1653.0,0,1619.0,0,2932.0,0
364,Vizzit,620.0,24.0,25.83,Studio,24 m² - Studio,69006,Lyon,45.76887,4.85479,https://www.vizzit.fr/fr/property/appartement/lyon-6/A0j2e0pzorckeoqs,Brotteaux / Foch,Studio/T1,1012.0,0,82.0,18,187.0,3,111.0,2,133.0,9,567.0,0,158.0,5,396.0,2,180.0,1,184.0,7,178.0,2,1357.0,0,104.0,18,1773.0,0,443.0,1,141.0,2,150.0,2,1501.0,0,1609.0,0,2941.0,0
365,Vizzit,1150.0,60.0,19.17,Appartement,2 pièce - 60 m² - s,69001,Lyon,45.76891,4.83212,https://www.vizzit.fr/fr/property/appartement/lyon-1/A3uw4244m4kavm13,Terreaux / Hotel de Ville,T2,113.0,3,17.0,78,72.0,8,148.0,1,60.0,4,217.0,7,152.0,12,91.0,7,1189.0,0,32.0,7,47.0,4,712.0,0,79.0,19,2381.0,0,32.0,2,642.0,0,144.0,5,229.0,2,1144.0,0,1644.0,0
366,Vizzit,880.0,33.0,26.67,Appartement,2 pièce - 33 m² - s,69001,Lyon,45.76892,4.83432,https://www.vizzit.fr/fr/property/appartement/lyon-1/Atkdmhr3612278lu,Terreaux / Hotel de Ville,T2,140.0,3,71.0,70,106.0,8,242.0,1,186.0,3,64.0,4,82.0,10,116.0,6,1229.0,0,112.0,6,204.0,4,684.0,0,210.0,18,2269.0,0,173.0,2,640.0,0,132.0,5,237.0,2,1198.0,0,1795.0,0
367,Vizzit,950.0,42.0,22.62,Appartement,2 pièce - 42 m² - s,69009,Lyon,45.76899,4.80542,https://www.vizzit.fr/fr/property/appartement/lyon-9/Agh2wmki26oqmtid,Vaise / Valmy,T2,2085.0,0,162.0,3,373.0,1,605.0,0,648.0,0,635.0,0,171.0,6,520.0,0,911.0,0,281.0,2,645.0,0,1304.0,0,160.0,7,4069.0,0,479.0,1,616.0,0,561.0,0,2154.0,0,765.0,0,864.0,0
368,Vizzit,805.0,35.0,23.0,Appartement,1 pièce - 35 m²,69001,Lyon,45.76899,4.83492,https://www.vizzit.fr/fr/property/appartement/lyon-1/A6i9fyvjksjd1za1,Terreaux / Hotel de Ville,Studio/T1,174.0,3,44.0,69,129.0,7,285.0,1,233.0,3,19.0,4,107.0,10,101.0,6,1251.0,0,67.0,6,251.0,3,676.0,0,231.0,16,2234.0,0,218.0,2,654.0,0,91.0,5,253.0,2,1210.0,0,1840.0,0
369,Vizzit,800.0,46.0,17.39,Appartement,2 pièce - 46 m² - s,69001,Lyon,45.76899,4.83492,https://www.vizzit.fr/fr/property/appartement/lyon-1/A6d3landgzcz3zk2,Terreaux / Hotel de Ville,T2,174.0,3,44.0,69,129.0,7,285.0,1,233.0,3,19.0,4,107.0,10,101.0,6,1251.0,0,67.0,6,251.0,3,676.0,0,231.0,16,2234.0,0,218.0,2,654.0,0,91.0,5,253.0,2,1210.0,0,1840.0,0
370,Vizzit,622.0,36.0,17.28,Studio,36 m² - Studio,69001,Lyon,45.76899,4.83492,https://www.vizzit.fr/fr/property/appartement/lyon-1/A864a8a0tss3swes,Terreaux / Hotel de Ville,Studio/T1,174.0,3,44.0,69,129.0,7,285.0,1,233.0,3,19.0,4,107.0,10,101.0,6,1251.0,0,67.0,6,251.0,3,676.0,0,231.0,16,2234.0,0,218.0,2,654.0,0,91.0,5,253.0,2,1210.0,0,1840.0,0
371,Vizzit,360.0,12.0,30.0,Studio,12 m² - Studio,69001,Lyon,45.769,4.82817,https://www.vizzit.fr/fr/property/appartement/lyon-1/Aslwiytfhxgqwi4s,Terreaux / Hotel de Ville,Studio/T1,381.0,3,80.0,52,145.0,6,325.0,1,266.0,4,77.0,8,85.0,8,229.0,3,1188.0,0,234.0,3,99.0,4,841.0,0,33.0,24,2590.0,0,308.0,2,738.0,0,314.0,2,432.0,1,990.0,0,1392.0,0
372,Vizzit,1080.0,42.0,25.71,Appartement,2 pièce - 42 m² - s,69006,Lyon,45.76921,4.8525,https://www.vizzit.fr/fr/property/appartement/lyon-6/Auvvohzt0f9a47bo,Brotteaux / Foch,T2,1072.0,0,43.0,17,222.0,3,290.0,2,18.0,10,413.0,2,95.0,4,577.0,0,319.0,1,283.0,7,6.0,2,1373.0,0,95.0,20,1729.0,0,403.0,2,56.0,3,81.0,2,1319.0,0,1640.0,0,2985.0,0
373,Vizzit,747.0,46.0,16.24,Appartement,3 pièce - 46 m² - s,69001,Lyon,45.7693,4.8263,https://www.vizzit.fr/fr/property/appartement/lyon-1/Axo212ihc0b6d2jc,Pentes Croix-Rousse,T3,519.0,0,73.0,36,294.0,2,470.0,1,330.0,2,216.0,8,78.0,8,225.0,2,1243.0,0,226.0,3,214.0,4,906.0,0,41.0,25,2677.0,0,263.0,2,768.0,0,459.0,1,553.0,0,888.0,0,1299.0,0
374,Vizzit,1100.0,45.0,24.44,Appartement,2 pièce - 45 m² - s,69001,Lyon,45.76935,4.81825,https://www.vizzit.fr/fr/property/appartement/lyon-1/Azobguoig042hlh7,Pentes Croix-Rousse,T2,1109.0,0,85.0,5,821.0,0,999.0,0,361.0,1,554.0,0,195.0,7,555.0,0,1014.0,0,544.0,0,636.0,0,1015.0,0,206.0,10,3178.0,0,544.0,0,1034.0,0,527.0,0,1161.0,0,814.0,0,931.0,0
375,Vizzit,2950.0,205.0,14.39,Appartement,6 pièce - 205 m² - s,69001,Lyon,45.76947,4.82676,https://www.vizzit.fr/fr/property/appartement/lyon-1/Afl41892hv8t0xp3,Pentes Croix-Rousse,Grand (T4+),482.0,1,89.0,37,263.0,2,446.0,1,334.0,2,197.0,8,72.0,8,243.0,2,1255.0,0,246.0,3,200.0,4,873.0,0,73.0,24,2638.0,0,299.0,2,734.0,0,435.0,1,513.0,0,888.0,0,1339.0,0
376,Vizzit,630.0,21.0,30.0,Studio,21 m² - Studio,69006,Lyon,45.76949,4.85366,https://www.vizzit.fr/fr/property/appartement/lyon-6/A7x7tvpthvhwxfg3,Brotteaux / Foch,Studio/T1,1088.0,0,50.0,17,245.0,3,208.0,2,28.0,11,497.0,1,136.0,4,500.0,0,224.0,1,295.0,7,94.0,2,1412.0,0,91.0,18,1699.0,0,488.0,1,40.0,3,39.0,2,1403.0,0,1672.0,0,3012.0,0
377,Vizzit,450.0,17.0,26.47,Studio,17 m² - Studio,69009,Lyon,45.76953,4.80168,https://www.vizzit.fr/fr/property/appartement/lyon-9/Aby5uyn2r0tyi6jy,Vaise / Valmy,Studio/T1,2380.0,0,99.0,3,423.0,1,689.0,0,699.0,0,751.0,0,131.0,10,777.0,0,800.0,0,496.0,1,673.0,0,1458.0,0,68.0,8,4309.0,0,568.0,0,685.0,0,660.0,0,2439.0,0,804.0,0,1089.0,0
378,Vizzit,777.0,34.0,22.85,Appartement,1 pièce - 34 m²,69001,Lyon,45.76992,4.82971,https://www.vizzit.fr/fr/property/appartement/lyon-1/Aacem29i210vjl9a,Pentes Croix-Rousse,Studio/T1,253.0,2,43.0,54,124.0,7,308.0,1,250.0,4,129.0,9,234.0,9,135.0,5,1222.0,0,204.0,4,216.0,4,689.0,0,131.0,15,2433.0,0,204.0,2,607.0,0,297.0,3,280.0,2,984.0,0,1549.0,0
379,Vizzit,1160.0,48.0,24.17,Appartement,2 pièce - 48 m² - s,69001,Lyon,45.76992,4.82971,https://www.vizzit.fr/fr/property/appartement/lyon-1/Aspfn9roumvho6g6,Pentes Croix-Rousse,T2,253.0,2,43.0,54,124.0,7,308.0,1,250.0,4,129.0,9,234.0,9,135.0,5,1222.0,0,204.0,4,216.0,4,689.0,0,131.0,15,2433.0,0,204.0,2,607.0,0,297.0,3,280.0,2,984.0,0,1549.0,0
380,Vizzit,590.0,16.0,36.88,Studio,16 m² - Studio,69009,Lyon,45.76994,4.79843,https://www.vizzit.fr/fr/property/appartement/lyon-9/Asw27ak35tb0xhoe,Vaise / Valmy,Studio/T1,2636.0,0,178.0,2,599.0,0,826.0,0,836.0,0,923.0,0,216.0,8,1019.0,0,780.0,0,410.0,1,747.0,0,1627.0,0,123.0,9,4525.0,0,742.0,0,835.0,0,790.0,0,2688.0,0,622.0,0,1304.0,0
381,Vizzit,316.0,16.0,19.75,Studio,16 m² - Studio,69009,Lyon,45.76994,4.79843,https://www.vizzit.fr/fr/property/appartement/lyon-9/Aoqt530hxjkorjpo,Vaise / Valmy,Studio/T1,2636.0,0,178.0,2,599.0,0,826.0,0,836.0,0,923.0,0,216.0,8,1019.0,0,780.0,0,410.0,1,747.0,0,1627.0,0,123.0,9,4525.0,0,742.0,0,835.0,0,790.0,0,2688.0,0,622.0,0,1304.0,0
382,Vizzit,990.0,80.0,12.38,Appartement,3 pièce - 80 m² - s,69001,Lyon,45.77002,4.8347,https://www.vizzit.fr/fr/property/appartement/lyon-1/A2hbc9r0d9wv8or4,Pentes Croix-Rousse,T3,139.0,2,38.0,57,231.0,7,349.0,1,275.0,3,108.0,4,84.0,11,33.0,6,1205.0,0,155.0,5,280.0,3,561.0,0,242.0,13,2156.0,0,220.0,2,641.0,0,96.0,3,157.0,2,1099.0,0,1836.0,0
383,Vizzit,834.0,30.0,27.8,Appartement,1 pièce - 30 m²,69004,Lyon,45.77003,4.82839,https://www.vizzit.fr/fr/property/appartement/lyon-4/Akdgpcfaxljoc5e3,Croix-Rousse Plateau,Studio/T1,356.0,2,55.0,43,185.0,4,381.0,1,339.0,2,156.0,8,164.0,10,237.0,3,1232.0,0,304.0,3,211.0,4,741.0,0,142.0,24,2501.0,0,304.0,2,624.0,0,370.0,1,374.0,1,908.0,0,1476.0,0
384,Vizzit,1950.0,105.0,18.57,Appartement,3 pièce - 105 m² - s,69006,Lyon,45.77018,4.85663,https://www.vizzit.fr/fr/property/appartement/lyon-6/A1xqteyld2ut6lvs,Brotteaux / Foch,T3,1161.0,0,64.0,16,43.0,2,141.0,2,182.0,7,481.0,1,345.0,2,345.0,2,24.0,1,278.0,4,337.0,1,1531.0,0,189.0,10,1648.0,0,616.0,0,283.0,1,266.0,3,1624.0,0,1772.0,0,3090.0,0
385,Vizzit,660.0,27.0,24.44,Studio,27 m² - Studio,69006,Lyon,45.77031,4.85727,https://www.vizzit.fr/fr/property/appartement/lyon-6/Av2ihzevv77wgx0b,Brotteaux / Foch,Studio/T1,1181.0,0,84.0,13,67.0,2,172.0,2,133.0,5,448.0,1,350.0,2,324.0,2,72.0,1,299.0,4,388.0,1,1558.0,0,163.0,10,1644.0,0,647.0,0,335.0,1,318.0,3,1672.0,0,1795.0,0,3107.0,0
386,Vizzit,885.0,46.0,19.24,Appartement,2 pièce - 46 m² - s,69001,Lyon,45.77034,4.83253,https://www.vizzit.fr/fr/property/appartement/lyon-1/Av7pce0tmkzt25uo,Pentes Croix-Rousse,T2,74.0,2,60.0,57,111.0,7,310.0,1,222.0,3,243.0,4,132.0,12,128.0,6,1157.0,0,131.0,5,205.0,4,551.0,0,115.0,17,2244.0,0,131.0,2,557.0,0,265.0,2,71.0,2,1001.0,0,1700.0,0
387,Vizzit,1020.0,52.0,19.62,Appartement,2 pièce - 52 m² - s,69001,Lyon,45.77046,4.83414,https://www.vizzit.fr/fr/property/appartement/lyon-1/An87p5gp2pjqcd1t,Pentes Croix-Rousse,T2,121.0,2,65.0,52,214.0,7,365.0,1,238.0,3,169.0,4,101.0,13,56.0,6,1151.0,0,210.0,5,280.0,3,514.0,0,237.0,15,2148.0,0,210.0,2,579.0,0,160.0,2,94.0,2,1036.0,0,1771.0,0
388,Vizzit,890.0,24.0,37.08,Appartement,2 pièce - 24 m² - s,69001,Lyon,45.771,4.83303,https://www.vizzit.fr/fr/property/appartement/lyon-1/Ayssgs9lkh6i9ey4,Pentes Croix-Rousse,T2,140.0,2,38.0,55,194.0,6,390.0,1,200.0,4,266.0,4,100.0,14,150.0,6,1084.0,0,213.0,7,287.0,4,469.0,1,157.0,17,2164.0,0,213.0,2,494.0,1,265.0,2,16.0,2,946.0,0,1669.0,0
389,Vizzit,870.0,34.0,25.59,Appartement,1 pièce - 34 m²,69006,Lyon,45.77133,4.8485,https://www.vizzit.fr/fr/property/appartement/lyon-6/Admfixxv1ev5pb1i,Brotteaux / Foch,Studio/T1,1218.0,0,206.0,9,429.0,1,597.0,0,223.0,11,184.0,3,332.0,3,948.0,0,635.0,0,182.0,2,395.0,1,1129.0,0,128.0,14,1529.0,0,182.0,1,279.0,3,411.0,2,989.0,0,1773.0,0,2602.0,0
390,Vizzit,910.0,42.0,21.67,Appartement,2 pièce - 42 m² - s,69009,Lyon,45.77144,4.80211,https://www.vizzit.fr/fr/property/appartement/lyon-9/Agonzpdx25z5v7wa,Vaise / Valmy,T2,2382.0,0,278.0,4,270.0,1,507.0,0,513.0,0,593.0,0,163.0,9,729.0,0,1010.0,0,411.0,3,463.0,2,1298.0,0,167.0,10,4199.0,0,411.0,1,507.0,0,469.0,1,2402.0,0,716.0,0,1233.0,0
391,Vizzit,2478.0,111.0,22.32,Appartement,3 pièce - 111 m² - s,69006,Lyon,45.77155,4.84973,https://www.vizzit.fr/fr/property/appartement/lyon-6/A9vhhu13niqq3q3x,Brotteaux / Foch,T3,1316.0,0,178.0,7,428.0,1,581.0,0,240.0,10,263.0,1,368.0,3,872.0,0,550.0,0,259.0,2,343.0,1,1167.0,0,157.0,16,1487.0,0,259.0,1,270.0,3,343.0,1,1085.0,0,1847.0,0,2676.0,0
392,Vizzit,1389.0,69.0,20.13,Appartement,2 pièce - 69 m² - s,69006,Lyon,45.77196,4.86087,https://www.vizzit.fr/fr/property/appartement/lyon-6/Akwno1hw10ic53tk,Brotteaux / Foch,T2,1421.0,0,304.0,4,171.0,2,492.0,1,241.0,2,450.0,1,583.0,0,454.0,1,406.0,1,432.0,1,717.0,0,1814.0,0,255.0,2,1555.0,0,941.0,0,662.0,0,241.0,1,1950.0,0,2043.0,0,3317.0,0
393,Vizzit,590.0,12.0,49.17,Studio,12 m² - Studio,69009,Lyon,45.77209,4.80553,https://www.vizzit.fr/fr/property/appartement/lyon-9/Aq3rrwzbyh4bi7qp,Vaise / Valmy,Studio/T1,2141.0,0,265.0,6,31.0,3,282.0,2,309.0,1,338.0,1,57.0,8,478.0,1,1192.0,0,156.0,3,301.0,3,1045.0,0,216.0,6,3925.0,0,156.0,2,285.0,1,271.0,3,2140.0,0,930.0,0,1168.0,0
394,Vizzit,650.0,40.0,16.25,Appartement,1 pièce - 40 m²,69006,Lyon,45.77217,4.85119,https://www.vizzit.fr/fr/property/appartement/lyon-6/Afx877ztqmotpzg8,Brotteaux / Foch,Studio/T1,1416.0,0,193.0,7,494.0,1,530.0,0,283.0,10,394.0,1,268.0,3,811.0,0,475.0,1,388.0,1,350.0,1,1191.0,0,50.0,11,1405.0,0,388.0,1,341.0,3,318.0,1,1202.0,0,1922.0,0,2748.0,0
395,Vizzit,1150.0,66.0,17.42,Appartement,3 pièce - 66 m² - s,69009,Lyon,45.77219,4.80344,https://www.vizzit.fr/fr/property/appartement/lyon-9/A6aaqpeovxqpjrig,Vaise / Valmy,T3,2300.0,0,332.0,7,149.0,3,377.0,2,381.0,1,462.0,1,148.0,8,639.0,0,1126.0,0,282.0,3,350.0,3,1166.0,0,181.0,8,4073.0,0,282.0,2,375.0,1,339.0,3,2303.0,0,774.0,0,1249.0,0
396,Vizzit,1090.0,72.0,15.14,Appartement,3 pièce - 72 m² - s,69009,Lyon,45.77232,4.81081,https://www.vizzit.fr/fr/property/appartement/lyon-9/A63l9dmwyxl8newa,Vaise / Valmy,T3,1742.0,0,137.0,4,161.0,3,337.0,2,416.0,1,274.0,1,334.0,5,158.0,1,1225.0,0,283.0,3,462.0,2,764.0,0,205.0,4,3536.0,0,327.0,2,372.0,1,248.0,3,1734.0,0,915.0,0,1105.0,0
397,Vizzit,1325.0,82.0,16.16,Appartement,4 pièce - 82 m² - s,69009,Lyon,45.77283,4.80034,https://www.vizzit.fr/fr/property/appartement/lyon-9/Az331u8cg2rdyi3d,Vaise / Valmy,Grand (T4+),2551.0,0,362.0,4,392.0,1,520.0,0,539.0,0,660.0,0,72.0,8,889.0,0,1120.0,0,253.0,2,407.0,2,1334.0,0,197.0,9,4277.0,0,501.0,0,551.0,0,489.0,1,2548.0,0,524.0,0,1439.0,0
398,Vizzit,740.0,35.0,21.14,Studio,35 m² - Studio,69004,Lyon,45.77289,4.81904,https://www.vizzit.fr/fr/property/appartement/lyon-4/A125b4icohs3p0v9,Croix-Rousse Plateau,Studio/T1,1135.0,0,280.0,3,753.0,0,911.0,0,663.0,0,766.0,0,216.0,5,623.0,0,1001.0,0,760.0,0,336.0,1,656.0,0,84.0,12,2930.0,0,760.0,0,943.0,0,222.0,2,1111.0,0,421.0,2,1046.0,0
