categorie_cavalier,type_osm,nom_lieu,latitude,longitude,code_postal
Nuisance - École,school,École primaire Les Gémeaux,45.7485684,4.7894759,69005
Nuisance - École,school,Groupe scolaire des Gémeaux,45.7507731,4.7903888,69005
Nuisance - École,school,Lycée Edouard Branly,45.7520458,4.7911925,69005
Nuisance - École,school,Lycée général et technologique privé Charles de Foucauld,45.7508109,4.871539,69003
Nuisance - École,school,École élémentaire Aristide Briand,45.7290067,4.8329369,69007
Nuisance - École,school,École primaire publique Montaigne,45.7656037,4.8562184,69006
Nuisance - École,school,Collège privé Saint-Louis de la Guillotière,45.748454,4.8487973,69007
Nuisance - École,school,École maternelle et primaire publique Aimé Césaire,45.7515347,4.8574116,69003
Nuisance - École,school,Lycée professionnel privé Société enseignement professionnel du Rhône,45.7462157,4.876149,69003
Nuisance - École,school,École élémentaire Jules Verne,45.749792,4.878153,69003
Nuisance - École,school,École primaire Julie-Victoire Daubié,45.7472746,4.8553008,69007
Nuisance - École,school,Institution Salésienne Notre-Dame des Minimes,45.7584367,4.7891123,69005
Nuisance - École,school,Groupe scolaire Diderot,45.7561114,4.7854455,69005
Nuisance - École,school,École Ferry Montaigne,45.7654187,4.8576656,69006
Nuisance - École,school,Collège Pierre Termier,45.7489489,4.8883646,69003
Nuisance - École,school,École maternelle Condorcet,45.7484687,4.8923703,69003
Nuisance - École,school,École primaire Condorcet,45.748345,4.891408,69003
Nuisance - École,school,École maternelle d'application Victor Hugo,45.7706476,4.8259809,69001
Nuisance - École,school,École élémentaire d'application Victor Hugo,45.7707202,4.8251785,69001
Nuisance - École,school,Lycée professionnel Jacques de Flesselles,45.7711973,4.8272716,69001
Nuisance - École,school,Groupe scolaire Robert Doisneau,45.768755,4.8284815,69001
Nuisance - École,school,Groupe scolaire Notre-Dame de Bellecombe,45.7655799,4.8663191,69006
Nuisance - École,school,Lycée Juliette Récamier,45.7495421,4.8305022,69002
Nuisance - École,school,Lycée général privé Saint-Marc,45.7546546,4.8288126,69002
Nuisance - École,school,École maternelle Condé,45.7510781,4.8313159,69002
Nuisance - École,school,École élémentaire Condé,45.7506446,4.8311781,69002
Nuisance - École,school,École primaire privée Sacré-Coeur Centre Saint-Marc,45.7564395,4.8297471,69002
Nuisance - École,school,Collège Jean Monnet,45.7455972,4.8220269,69002
Nuisance - École,school,École maternelle Alix,45.743766,4.8224027,69002
Nuisance - École,school,École maternelle Gilibert,45.7477223,4.8239753,69002
Nuisance - École,school,Ensemble scolaire privé Fénelon - La Trinité,45.7726082,4.8510692,69006
Nuisance - École,school,École primaire privée Externat de La Rédemption,45.7738349,4.846016,69006
Nuisance - École,school,École primaire privée École Bilingue La Nursery,45.7721199,4.8440711,69006
Nuisance - École,school,Groupe scolaire Jean Racine B,45.7701673,4.8462753,69006
Nuisance - École,school,École élémentaire A Jean Racine,45.7700653,4.8454594,69006
Nuisance - École,school,Centre Scolaire Deborde,45.7665654,4.8554023,69006
Nuisance - École,school,École élémentaire d'application Jean Rostand,45.7701215,4.8529168,69006
Nuisance - École,school,Lycée général privé Externat de La Trinité,45.7683534,4.8466164,69006
Nuisance - École,school,École primaire publique Créqui,45.7665907,4.8468758,69006
Nuisance - École,school,École primaire privée Cours Diot,45.7683432,4.843184,69006
Nuisance - École,school,École primaire privée Saint-Joseph des Brotteaux,45.7708626,4.8543952,69006
Nuisance - École,school,École primaire privée Saint-Pothin,45.7664066,4.8470622,69006
Nuisance - École,school,Collège Saint-Marc,45.7519338,4.8126809,69005
Nuisance - École,school,École primaire Jean-Pierre Veyet,45.7494706,4.8503457,69007
Nuisance - École,school,École primaire Chavant-Félix Faure,45.7525711,4.8478854,69007
Nuisance - École,school,École maternelle privée Notre-Dame,45.7502651,4.8470519,69007
Nuisance - École,school,École primaire privée Notre-Dame Saint-Joseph,45.751765,4.8481355,69007
Nuisance - École,school,École maternelle Jean Macé,45.7461994,4.8466274,69007
Nuisance - École,school,École primaire Jean Macé,45.7465858,4.8457941,69007
Nuisance - École,school,Collège Georges Clemenceau,45.7507282,4.8409753,69007
Nuisance - École,school,Lycée Polyvalent Hector Guimard,45.7461429,4.8580201,69007
Nuisance - École,school,École primaire Denise Domenach,45.7474651,4.836613,69007
Nuisance - École,school,École primaire privée Saint-André,45.751797,4.8387,69007
Nuisance - École,school,Lycée Belmont-Capdepon,45.7525911,4.8400128,69007
Nuisance - École,school,École primaire privée Saint-Michel,45.7465471,4.8392591,69007
Nuisance - École,school,Lycée général privé Chevreul,45.749167,4.8584047,69007
Nuisance - École,school,École maternelle Gilbert Dru,45.7532241,4.8432581,69007
Nuisance - École,school,École primaire Gilbert Dru,45.753399,4.843545,69007
Nuisance - École,school,École maternelle Pasteur,45.752921,4.8396342,69007
Nuisance - École,school,École primaire Cavenne,45.7529459,4.8392691,69007
Nuisance - École,school,Collège Chevreul-Lestonnac,45.7491948,4.8589571,69007
Nuisance - École,school,Lycée professionnel Chevreul-Lestonnac,45.7486595,4.8588448,69007
Nuisance - École,school,Lycée technologique Chevreul-Lestonnac,45.7489054,4.8589078,69007
Nuisance - École,school,École primaire privée Chevreul - Lestonnac,45.7492078,4.8591862,69007
Nuisance - École,school,École primaire Antonin Laborde,45.790374,4.8144868,69009
Nuisance - École,school,École maternelle Audrey Hepburn,45.7767736,4.8020288,69009
Nuisance - École,school,École élémentaire Audrey Hepburn,45.7770634,4.8026185,69009
Nuisance - École,school,Collège Jean-Baptiste de la Salle,45.7772836,4.8262699,69004
Nuisance - École,school,Collège Clément Marot,45.7809256,4.8244895,69004
Nuisance - École,school,École primaire Michel Servet,45.7723591,4.8366625,69001
Nuisance - École,school,Cité scolaire Antoine de Saint-Exupéry,45.7806052,4.8216059,69004
Nuisance - École,school,Inconnu,45.7350713,4.8727427,69008
Nuisance - École,school,Lycée du Parc,45.7717599,4.8575961,69006
Nuisance - École,school,École La Mache,45.7369274,4.8713787,69008
Nuisance - École,school,ORT Lyon,45.7380972,4.8682656,69008
Nuisance - École,school,Collège Gabriel Rosset,45.7292327,4.8405005,69007
Nuisance - École,school,École maternelle Aristide Briand,45.729157,4.8338286,69007
Nuisance - École,school,École primaire privée Internationale Le Petit Monde,45.7351052,4.8342408,69007
Nuisance - École,school,Groupe scolaire Lumière,45.7447341,4.8701882,69008
Nuisance - École,school,Lycée général et technologique Colbert,45.7450486,4.8599189,69008
Nuisance - École,school,École maternelle Harmonie,45.7477439,4.8729553,69003
Nuisance - École,school,École maternelle Paul-Emile Victor,45.7437569,4.8670084,69008
Nuisance - École,school,École primaire Rebatel-Harmonie,45.7471546,4.8726544,69003
Nuisance - École,school,Lycée et Collège La Favorite,45.7570729,4.8061731,69005
Nuisance - École,school,École La Petite Favorite,45.7555969,4.8050577,69005
Nuisance - École,school,École maternelle François Truffaut,45.7608145,4.8007538,69005
Nuisance - École,school,Collège Les Battières,45.7516018,4.78052,69005
Nuisance - École,school,École primaire privée bilingue West Point,45.7496381,4.7799943,69005
Nuisance - École,school,Lycée Sainte-Marie,45.765518,4.8259628,69005
Nuisance - École,school,Sainte-Marie - La Solitude,45.7643002,4.8186738,69005
Nuisance - École,school,Lycée général et technologique privé Aux Lazaristes,45.7645454,4.825795,69005
Nuisance - École,school,Groupe scolaire Jean Gerson,45.765077,4.8282755,69005
Nuisance - École,school,École maternelle La Sarra,45.7613653,4.8153723,69005
Nuisance - École,school,Collège Gilbert Dru,45.7533829,4.8645554,69003
Nuisance - École,school,École primaire publique Montbrillant,45.751503,4.8703044,69003
Nuisance - École,school,École maternelle Jean de la Fontaine,45.778182,4.8195154,69004
Nuisance - École,school,École maternelle Jean de la Fontaine,45.778304,4.8200496,69004
Nuisance - École,school,École primaire privée Charles Demia,45.7800247,4.8180213,69004
Nuisance - École,school,École élémentaire d'application La Fontaine,45.778818,4.8199355,69004
Nuisance - École,school,Collège privé Saint-Denis,45.7792025,4.8312606,69004
Nuisance - École,school,Groupe scolaire Commandant Arnaud,45.7792625,4.8353525,69004
Nuisance - École,school,Lycée professionnel Camille Claudel,45.7770361,4.8294738,69004
Nuisance - École,school,École maternelle Les Petits Canuts,45.7798129,4.8313021,69004
Nuisance - École,school,École primaire privée Saint-Denis,45.7802647,4.831486,69004
Nuisance - École,school,Collège Bellecombe,45.7668128,4.8626563,69006
Nuisance - École,school,Collège Louis Jouvet,45.76058,4.8732934,69003
Nuisance - École,school,Groupe scolaire Paul Painlevé,45.757617,4.8445478,69003
Nuisance - École,school,École Charial,45.7587381,4.8649723,69003
Nuisance - École,school,École maternelle Laurent Mourguet,45.7601662,4.8675538,69003
Nuisance - École,school,École élémentaire Pompidou,45.7596511,4.8674324,69003
Nuisance - École,school,Collège Jean Moulin,45.7576966,4.8201655,69005
Nuisance - École,school,Lycée de Saint-Just,45.7563037,4.8218588,69005
Nuisance - École,school,École maternelle Ferdinand Buisson,45.7572602,4.8111149,69005
Nuisance - École,school,École élémentaire Ferdinand Buisson,45.7571225,4.811767,69005
Nuisance - École,school,École primaire privée Saint-Just Saint-Irénée,45.7571767,4.8139034,69005
Nuisance - École,school,École primaire publique Albert Camus,45.757871,4.8166538,69005
Nuisance - École,school,Lycée La Martinière Diderot - Site Diderot,45.7697768,4.8231471,69001
Nuisance - École,school,Lycée général privé La Xavière,45.7276408,4.8516684,69008
Nuisance - École,school,École primaire Jean Giono,45.7275088,4.8748943,69008
Nuisance - École,school,École maternelle de La Gare d'Eau,45.7795057,4.8080365,69009
Nuisance - École,school,École élémentaire de La Gare d'Eau,45.7795141,4.8076935,69009
Nuisance - École,school,École primaire publique Michelet,45.7549006,4.8320953,69002
Nuisance - École,school,École primaire Marie Bordas,45.7309286,4.8507435,69008
Nuisance - École,school,École élémentaire Combe Blanche,45.7384788,4.8656002,69008
Nuisance - École,school,École maternelle Combe Blanche,45.7390135,4.8659469,69008
Nuisance - École,school,École maternelle Charles Péguy,45.7339296,4.8650753,69008
Nuisance - École,school,École élémentaire Charles Péguy,45.7345379,4.8645497,69008
Nuisance - École,school,Lycée Auguste et Louis Lumière,45.7355745,4.8617891,69008
Nuisance - École,school,Lycée professionnel Jean Lurçat,45.7323957,4.8623565,69008
Nuisance - École,school,École maternelle Jules Verne,45.7500475,4.8774618,69003
Nuisance - École,school,Lycée Jean Perrin,45.7930947,4.8162238,69009
Nuisance - École,school,Collège Jean Perrin,45.7942022,4.8171135,69009
Nuisance - École,school,Collège Jean de Verrazane,45.7737535,4.8041037,69009
Nuisance - École,school,École maternelle Jean Rostand,45.7700649,4.8524802,69006
Nuisance - École,school,École maternelle Antoine de Saint-Exupéry,45.7597408,4.8464414,69003
Nuisance - École,school,École élémentaire Mazenod,45.7585739,4.8472715,69003
Nuisance - École,school,Collège Raoul Dufy,45.7586043,4.8477004,69003
Nuisance - École,school,École élémentaire Jean Jaurès,45.764089,4.8504528,69006
Nuisance - École,school,École maternelle Jean Jaurès,45.7638299,4.8503294,69006
Nuisance - École,school,École maternelle publique Pierre Corneille,45.7664317,4.843602,69006
Nuisance - École,school,École élémentaire publique Pierre Corneille,45.7663187,4.8436201,69006
Nuisance - École,school,École élémentaire Meynis,45.755388,4.8702429,69003
Nuisance - École,school,École maternelle Meynis,45.7557633,4.870399,69003
Nuisance - École,school,Lycée La Martinière Diderot - Site Terreaux - Les Augustins,45.7677877,4.830008,69001
Nuisance - École,school,Collège Alice Guy,45.7361838,4.8655426,69008
Nuisance - École,school,École primaire Jean Mermoz,45.7332242,4.8870939,69008
Nuisance - École,school,École maternelle Jean Mermoz B,45.7329989,4.8879198,69008
Nuisance - École,school,Collège Jean Mermoz,45.7335518,4.888292,69008
Nuisance - École,school,Collège Ampère,45.765209,4.8375078,69002
Nuisance - École,school,Collège Molière,45.7494096,4.8853313,69003
Nuisance - École,school,Collège privé Saint-Louis - Saint-Bruno,45.7711219,4.8174751,69001
Nuisance - École,school,École primaire privée Pierre Termier,45.7409202,4.8728884,69008
Nuisance - École,school,Collège et Lycée privé Pierre Termier,45.742098,4.8731705,69008
Nuisance - École,school,École maternelle du Gros Caillou,45.7750498,4.8343608,69004
Nuisance - École,school,Lycée professionnel Louise Labé,45.7395044,4.8318664,69007
Nuisance - École,school,Lycée Ampère-Saxe,45.7554495,4.847144,69003
Nuisance - École,school,École primaire Louis Pradel,45.7683944,4.853636,69006
Nuisance - École,school,Internat Adolphe Favre,45.7810045,4.8182149,69004
Nuisance - École,school,Institution des Chartreux,45.7709248,4.8233783,69001
Nuisance - École,school,Etablissement scolaire provisoire,45.7464333,4.8529828,69007
Nuisance - École,school,École primaire Paul Bert,45.7568742,4.8704063,69003
Nuisance - École,school,Groupe scolaire Les Dalhias,45.7863057,4.8005718,69009
Nuisance - École,school,Groupe scolaire Germaine Tillion,45.7438245,4.8195879,69002
Nuisance - École,school,École primaire des Tables Claudiennes,45.7705924,4.831091,69001
Nuisance - École,school,École maternelle publique Frédéric Mistral,45.8006793,4.8243862,69009
Nuisance - École,school,École élémentaire Frédéric Mistral,45.8012683,4.823791,69009
Nuisance - École,school,École primaire d'application Les Grillons,45.800372,4.8269918,69009
Nuisance - École,school,École Primaire Marcel Pagnol,45.7357116,4.8247504,69007
Nuisance - École,school,École maternelle publique Crestin,45.74729,4.856759,69007
Nuisance - École,school,Groupe scolaire Françoise Héritier,45.7416411,4.8335248,69007
Nuisance - École,school,École maternelle publique Simone Veil,45.7402094,4.862112,69008
Nuisance - École,school,École primaire Joannes Masset,45.769948,4.8023111,69009
Nuisance - École,school,École élémentaire du Chapeau Rouge,45.7711261,4.8082999,69009
Nuisance - École,school,École maternelle Chapeau Rouge,45.7715686,4.8083919,69009
Nuisance - École,school,École primaire Alain Fournier,45.7272029,4.8642559,69008
Nuisance - École,school,Lycée privé Jean-Baptiste de La Salle,45.7718058,4.828743,69001
Nuisance - École,school,Lycée général et technologique privé Saint-Bruno-Saint-Louis,45.7714539,4.8236025,69001
Nuisance - École,school,Lycée professionnel du Premier Film,45.7450971,4.8687147,69008
Nuisance - École,school,Lycée Docteur Charles Mérieux,45.732447,4.8224289,69007
Nuisance - École,school,Collège Gisèle Halimi,45.7415204,4.8353054,69007
Nuisance - École,school,Groupe scolaire Anne Sylvestre,45.7312699,4.8578183,69008
Nuisance - École,school,Groupe scolaire Eugénie-Brazier,45.739655,4.8205754,69002
Nuisance - École,school,Inconnu,45.7346133,4.8723091,69008
Nuisance - École,school,Groupe scolaire Jean Mermoz,45.7334143,4.8877713,69008
Nuisance - École,school,Notre Dame de l'Assomption,45.7256578,4.8780888,69008
Nuisance - École,school,Cours élementaire de l'école Léon Jouhaux,45.7563364,4.853448,69003
Nuisance - École,school,École primaire Louise,45.7488611,4.8858191,69003
Nuisance - École,school,École maternelle Mathilde Siraud,45.7555429,4.8206253,69005
Nuisance - École,school,École primaire publique Simone Signoret,45.7415482,4.8695082,69008
Nuisance - École,school,Groupe Scolaire Wangari-Maathaï,45.7361638,4.8409115,69007
Nuisance - École,school,Groupe scolaire Jean-Pierre Veyet,45.7495217,4.8506192,69007
Nuisance - École,school,École élémentaire Philibert Delorme,45.7347757,4.8540749,69008
Nuisance - École,school,École maternelle Philibert Delorme,45.7352505,4.8549789,69008
Nuisance - École,school,Lycée Technologique ICOF,45.7500117,4.8132746,69005
Nuisance - École,school,Inconnu,45.751854,4.8186846,69005
Nuisance - École,school,Groupe Scolaire Chevalier Bayard,45.7677721,4.8124116,69009
Nuisance - École,school,École maternelle privée Saint-Maurice,45.7436547,4.867401,69008
Nuisance - École,school,École maternelle les Églantines,45.7906643,4.8012914,69009
Nuisance - École,school,Lycée Ampère,45.765776,4.837452,69002
Nuisance - École,school,École maternelle Audrey Hepburn,45.7766437,4.8031631,69009
Nuisance - École,school,École primaire Alphonse Daudet,45.804019,4.836116,69009
Nuisance - École,school,Lycée professionnel Jehanne de France,45.7690308,4.8033467,69009
Nuisance - École,school,École maternelle Gabriel Nové-Josserand,45.7510644,4.8668211,69003
Nuisance - École,school,École professionnelle privée Athéna,45.7670229,4.836468,69001
Nuisance - École,school,École élémentaire Meissonier,45.7658003,4.833887,69001
Nuisance - École,school,École maternelle Jean Giono,45.7274175,4.874597,69008
Nuisance - École,school,Lycée La Martinière Diderot,45.7689331,4.8262266,69001
Nuisance - École,school,Groupe Scolaire Gabriel Nové-Josserand,45.7506334,4.8675201,69003
Nuisance - École,school,École Léon Jouhaux,45.7558545,4.8536245,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7662084,4.8449118,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7528894,4.8555583,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7526349,4.8556119,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7525376,4.8550862,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7526873,4.855054,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7528445,4.8550218,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7546449,4.850269,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7521857,4.8572105,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7690601,4.841474,69006
Nuisance - Aire de jeux,playground,Inconnu,45.76909,4.8424854,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7742837,4.8271987,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7774428,4.8313649,69004
Nuisance - Aire de jeux,playground,Circuit équilibre 2-8ans,45.7573419,4.830743,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7531674,4.8497879,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7532031,4.8498181,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7532295,4.8497467,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7641392,4.8660343,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7573179,4.8515078,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7650577,4.8674563,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7478663,4.7900206,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7777851,4.8232994,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7795805,4.8358957,69004
Nuisance - Aire de jeux,playground,Inconnu,45.779888,4.8360163,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7731121,4.8327407,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7432243,4.8172203,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7433779,4.8171943,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7728928,4.8293442,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7728886,4.8265532,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7594042,4.8633276,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7686733,4.8155113,69001
Nuisance - Aire de jeux,playground,ressort,45.7572482,4.8306731,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7450789,4.8470798,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7531428,4.844288,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7650372,4.8672575,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7690055,4.8419918,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7363789,4.8534432,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7998608,4.8217178,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7613411,4.7995937,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7713326,4.8363416,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7455195,4.8199405,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7720271,4.8217414,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7227176,4.8819812,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7520171,4.8571464,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7522091,4.8573429,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7794412,4.8400769,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7795118,4.8400594,69004
Nuisance - Aire de jeux,playground,Inconnu,45.779494,4.8399823,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7794739,4.8400112,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7695747,4.8338271,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7551445,4.8069894,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7996582,4.822559,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7490654,4.886946,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7449144,4.83139,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7732046,4.8265787,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7749479,4.834194,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7588499,4.8541575,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7347906,4.8508734,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7715446,4.836527,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7336755,4.8628184,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7690219,4.8417964,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7715164,4.8365469,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7714982,4.8365043,69001
Nuisance - Aire de jeux,playground,Inconnu,45.7661914,4.8447327,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7662246,4.8450952,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7570566,4.8449941,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7570377,4.8450268,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7570902,4.8451197,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7663661,4.8410672,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7504467,4.8578776,69003
Nuisance - Aire de jeux,playground,circuit équilibre 4-12ans,45.7573697,4.8305312,69002
Nuisance - Aire de jeux,playground,Structure de cordage 2-12ans,45.7573085,4.8304767,69002
Nuisance - Aire de jeux,playground,structure de grimpe 6-12ans,45.7574121,4.8304822,69002
Nuisance - Aire de jeux,playground,ressort 2ans,45.7572736,4.830782,69002
Nuisance - Aire de jeux,playground,balance duo,45.7572446,4.8307659,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7573043,4.8307354,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7639118,4.8660387,69006
Nuisance - Aire de jeux,playground,Inconnu,45.764027,4.8660385,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7800779,4.825662,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7303523,4.8848665,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7379079,4.8795283,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7377825,4.8793378,69008
Nuisance - Aire de jeux,playground,Inconnu,45.761607,4.8542529,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7411862,4.8842362,69008
Nuisance - Aire de jeux,playground,Inconnu,45.746212,4.8854332,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7523874,4.782453,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7325726,4.8363394,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7290388,4.8812048,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7649921,4.8668421,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7318416,4.8670985,69008
Nuisance - Aire de jeux,playground,Inconnu,45.80073,4.8293398,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7392025,4.8342102,69007
Nuisance - Aire de jeux,playground,Inconnu,45.76401,4.831597,69002
Nuisance - Aire de jeux,playground,Parc de Gerland Nord,45.7244159,4.8215589,0
Nuisance - Aire de jeux,playground,Inconnu,45.7456911,4.8682676,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7380141,4.8591682,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7521299,4.8976886,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7519883,4.8823327,69003
Nuisance - Aire de jeux,playground,Square Ninon Vallin,45.7840159,4.8235565,69004
Nuisance - Aire de jeux,playground,Square Docteur Jean Reverzy,45.7517114,4.8715544,69003
Nuisance - Aire de jeux,playground,Aire de Jeux Sainte-Anne,45.7573078,4.8654731,69003
Nuisance - Aire de jeux,playground,Jardin Jean Choux,45.7556266,4.8191579,69005
Nuisance - Aire de jeux,playground,Aires de Jeux Etoile de Mer,45.7795466,4.7926918,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7570097,4.8450639,69003
Nuisance - Aire de jeux,playground,Inconnu,45.775935,4.8538965,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7525737,4.8383449,69007
Nuisance - Aire de jeux,playground,Square Charles Marie Widor,45.755069,4.831588,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7658404,4.8411467,69006
Nuisance - Aire de jeux,playground,Square Jules Verne,45.7505654,4.8775387,69003
Nuisance - Aire de jeux,playground,Marie-Madelaine Fourcade,45.7374419,4.8376667,69007
Nuisance - Aire de jeux,playground,Square Moncey-Dunoir,45.761437,4.8502053,69003
Nuisance - Aire de jeux,playground,Jardin des Abruzzes,45.736618,4.8345017,69007
Nuisance - Aire de jeux,playground,Square Lafont,45.7379382,4.8860496,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7434659,4.8191388,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7617177,4.8634636,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7575684,4.8253146,69005
Nuisance - Aire de jeux,playground,Jardin Garibaldi Europe,45.7646503,4.8507738,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7343824,4.8734488,69008
Nuisance - Aire de jeux,playground,Inconnu,45.7581983,4.8262051,69005
Nuisance - Aire de jeux,playground,"Jardin Charles, Léopold et Marcel Renard",45.7683959,4.8528738,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7452471,4.8240004,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7605291,4.7903548,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7508363,4.8284265,69002
Nuisance - Aire de jeux,playground,Inconnu,45.7506544,4.8283143,69002
Nuisance - Aire de jeux,playground,Inconnu,45.724198,4.8216632,0
Nuisance - Aire de jeux,playground,Inconnu,45.7516062,4.8682027,69003
Nuisance - Aire de jeux,playground,Square Daisy Martin,45.753012,4.8630483,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7533513,4.8667502,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7486506,4.7911976,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7558777,4.7887464,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7555098,4.783102,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7557228,4.7856596,69005
Nuisance - Aire de jeux,playground,Inconnu,45.78115,4.8330054,69004
Nuisance - Aire de jeux,playground,Aire de Jeux de la Place de la Reconnaissance,45.7538686,4.8858875,69003
Nuisance - Aire de jeux,playground,Inconnu,45.7661691,4.7903191,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7632018,4.7958215,69005
Nuisance - Aire de jeux,playground,Inconnu,45.7578292,4.8254322,69005
Nuisance - Aire de jeux,playground,Square d'Aubigny,45.7614909,4.8634222,69003
Nuisance - Aire de jeux,playground,Square Janmot,45.7544152,4.825826,69002
Nuisance - Aire de jeux,playground,Aire de Jeux Revel,45.7780733,4.8207669,69004
Nuisance - Aire de jeux,playground,Inconnu,45.7774979,4.8184686,69004
Nuisance - Aire de jeux,playground,La Vague des remparts,45.7463872,4.8543141,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7671817,4.8577815,69006
Nuisance - Aire de jeux,playground,Inconnu,45.7463434,4.8445082,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7767208,4.8036027,69009
Nuisance - Aire de jeux,playground,Inconnu,45.74484,4.8572408,69007
Nuisance - Aire de jeux,playground,Inconnu,45.7733082,4.8009665,69009
Nuisance - Aire de jeux,playground,Inconnu,45.7781081,4.7931919,69130
Nuisance - Aire de jeux,playground,Inconnu,45.7766001,4.8055467,69009
